Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
224;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,392;Q3;16;88;298;1473;302;285;0,97;16,74;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
225;16819;"Journal of the History of the Neurosciences";journal;"0964704";0,388;Q3;22;30;103;1372;52;82;0,52;45,73;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
226;21100236604;"Neurology: Clinical Practice";journal;"21630402, 21630933";0,384;Q3;13;112;369;1718;202;240;0,67;15,34;United States;"Lippincott Williams and Wilkins";"Neurology (clinical) (Q3)"
227;17969;"Neurology India";journal;"00283886, 19984022";0,383;Q3;40;404;787;5508;460;272;1,61;13,63;India;"Medknow Publications";"Neurology (Q3); Neurology (clinical) (Q3)"
228;5900153302;"Future Neurology";journal;"14796708, 17486971";0,383;Q3;27;27;202;1492;142;167;0,70;55,26;United Kingdom;"Future Medicine Ltd.";"Neurology (Q3); Neurology (clinical) (Q3)"
229;19700175144;"Neurology International";journal;"20358377, 20358385";0,383;Q3;10;22;68;556;84;68;1,16;25,27;Italy;"PagePress";"Neurology (clinical) (Q3)"
230;21707;"Journal of Neurosurgical Sciences";journal;"03905616";0,382;Q3;33;77;130;2483;150;123;0,97;32,25;Italy;"Edizioni Minerva Medica";"Neurology (clinical) (Q3); Surgery (Q3)"
231;4700152407;"Annals of Indian Academy of Neurology";journal;"09722327";0,382;Q3;19;149;496;2724;421;379;1,07;18,28;India;"Medknow Publications";"Neurology (clinical) (Q3)"
232;19400156832;"Brain Impairment";journal;"14439646";0,381;Q3;16;24;69;1169;64;63;0,70;48,71;United Kingdom;"Cambridge University Press";"Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Speech and Hearing (Q3); Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4)"
233;21100216323;"Journal of Neurological Surgery. Part A: Central European Neurosurgery";journal;"21936315, 21936323";0,374;Q3;27;47;335;1272;251;317;0,72;27,06;Germany;"Thieme";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
234;21100199849;"Basic and Clinical Neuroscience";journal;"2008126";0,367;Q3;9;40;120;1400;112;108;0,84;35,00;Iran;"Teheran University of Medical Sciences";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)"
235;17193;"Interventional Neuroradiology";journal;"11239344";0,362;Q3;29;118;309;2607;255;295;0,73;22,09;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
236;62420;"Turkish Neurosurgery";journal;"10195149";0,357;Q3;20;152;540;2721;390;507;0,62;17,90;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q3); Surgery (Q3)"
237;19700201207;"Journal of Craniovertebral Junction and Spine";journal;"09748237, 09769285";0,350;Q3;14;41;121;936;124;102;1,15;22,83;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical) (Q3); Surgery (Q3)"
238;18634;"Progress in Neurological Surgery";journal;"00796492";0,349;Q3;20;0;67;0;63;62;1,13;0,00;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
239;17546;"Acta Neurologica Belgica";journal;"03009009";0,344;Q3;30;147;386;2282;242;237;0,94;15,52;Belgium;"Springer-Verlag Italia";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
240;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,336;Q3;21;92;246;1901;214;243;0,96;20,66;Poland;"Polish Neurological Society";"Neurology (clinical) (Q3); Surgery (Q3)"
241;21100237605;"Epilepsy and Behavior Case Reports";journal;"22133232";0,333;Q3;9;45;144;679;119;141;0,87;15,09;Netherlands;"Elsevier BV";"Neurology (Q3); Neurology (clinical) (Q3); Behavioral Neuroscience (Q4)"
242;19700183107;"Case Reports in Neurology";journal;"1662680";0,332;Q3;10;44;138;571;104;138;0,75;12,98;Switzerland;"S. Karger AG";"Neurology (clinical) (Q3)"
243;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,327;Q3;21;42;115;932;86;94;0,73;22,19;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
244;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,327;Q3;37;65;192;1285;152;163;0,78;19,77;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Neurology (clinical) (Q3); Surgery (Q3); Endocrine and Autonomic Systems (Q4)"
245;18844;"Schmerz";journal;"14322129, 0932433";0,320;Q3;36;79;235;2168;189;198;1,01;27,44;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
246;19700201172;"Journal of Neurosciences in Rural Practice";journal;"09763155, 09763147";0,318;Q3;16;200;594;3043;339;310;1,02;15,22;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
247;17947;"Neurologist";journal;"10747931";0,308;Q3;53;33;71;643;58;67;0,81;19,48;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
248;5400152651;"Frontiers of neurology and neuroscience";journal;"16604431";0,306;Q3;22;53;113;2834;96;103;1,15;53,47;Switzerland;"Karger";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
249;5800179587;"Journal of Brachial Plexus and Peripheral Nerve Injury";journal;"17497221";0,298;Q3;17;8;27;211;16;25;0,57;26,38;United Kingdom;"BioMed Central";"Neurology (Q3); Neurology (clinical) (Q3)"
250;19700188334;"Clinical and Experimental Neuroimmunology";journal;"17591961";0,293;Q3;11;63;223;2052;87;174;0,43;32,57;United Kingdom;"John Wiley and Sons Ltd";"Neurology (clinical) (Q3); Immunology (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Neuroscience (miscellaneous) (Q4)"
251;21772;"Neurochirurgie";journal;"00283770";0,293;Q3;26;62;196;1743;154;175;0,79;28,11;France;"Elsevier Masson";"Neurology (clinical) (Q3); Surgery (Q3)"
252;18576;"Pediatric Neurosurgery";journal;"10162291, 14230305";0,292;Q3;67;80;190;1562;128;179;0,70;19,53;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Pediatrics, Perinatology and Child Health (Q3); Surgery (Q3)"
253;18057;"Neurosciences";journal;"13196138";0,270;Q3;14;75;216;1450;141;165;0,83;19,33;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
254;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,265;Q3;14;26;65;943;39;60;0,57;36,27;Germany;"Elsevier GmbH";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neuroscience (miscellaneous) (Q4)"
255;19269;"Revista de Neurologia";journal;"02100010";0,265;Q3;36;229;749;5555;385;525;0,70;24,26;Spain;"Viguera Editores";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
256;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,257;Q3;40;189;560;5582;383;490;0,88;29,53;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
257;21100241775;"Epileptology";journal;"22128220";0,256;Q3;4;0;14;0;7;13;0,00;0,00;Germany;"Elsevier GmbH";"Neurology (clinical) (Q3)"
258;15633;"Fortschritte der Neurologie Psychiatrie";journal;"07204299, 14393522";0,243;Q3;29;176;267;2815;170;214;0,81;15,99;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
259;145096;"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet lapja = official journal of the Hungarian Association of Psychopharmacology";journal;"14198711";0,238;Q3;13;23;79;774;47;69;0,67;33,65;Hungary;"Neuroline";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4)"
260;19700174989;"Iranian Journal of Child Neurology";journal;"17354668, 20080700";0,238;Q3;8;50;143;1411;105;140;0,67;28,22;Iran;"The Iranian Child Neurology Society";"Neurology (clinical) (Q3); Pediatrics, Perinatology and Child Health (Q3); Neurology (Q4)"
261;19700172802;"Dementia e Neuropsychologia";journal;"19805764";0,235;Q3;13;63;185;2045;93;170;0,49;32,46;Brazil;"Associacao Neurologia Cognitiva e do Comportamento";"Geriatrics and Gerontology (Q3); Neurology (clinical) (Q3); Cognitive Neuroscience (Q4); Neurology (Q4); Sensory Systems (Q4)"
262;17488;"Neurocirugia";journal;"11301473";0,234;Q3;18;51;139;1170;73;124;0,53;22,94;Spain;"Sociedad Espanola de Neurocirugia";"Neurology (clinical) (Q3); Surgery (Q3)"
263;21100853502;"US Neurology";journal;"17584000, 17584019";0,226;Q3;3;7;12;283;8;11;0,73;40,43;United Kingdom;"Touch Briefings";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
264;21100348543;"Journal of Neurological Surgery Reports";journal;"21936366, 21936358";0,223;Q3;4;1;17;10;15;16;0,94;10,00;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q3); Surgery (Q3)"
265;19700174685;"Journal of Experimental Stroke and Translational Medicine";journal;"1939067";0,219;Q3;7;5;4;175;2;4;0,00;35,00;United States;"Society for Experimental Stroke";"Neurology (clinical) (Q3); Cognitive Neuroscience (Q4); Neurology (Q4); Neuroscience (miscellaneous) (Q4)"
266;19700180720;"Handbook of Clinical Neurophysiology";book series;"15674231";0,209;Q3;10;0;25;0;7;23;0,00;0,00;Netherlands;"Elsevier BV";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
267;12446;"Deutsche Zeitschrift für Akupunktur";journal;"04156412, 14394359";0,189;Q3;10;63;206;553;11;124;0,06;8,78;Netherlands;"Elsevier BV";"Complementary and Alternative Medicine (Q3); Neurology (clinical) (Q3)"
268;19800188011;"Geriatrie et Psychologie Neuropsychiatrie du Vieillissement";journal;"21157863, 21158789";0,185;Q3;8;56;181;2218;64;153;0,40;39,61;France;"John Libbey Eurotext";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Biological Psychiatry (Q4); Geriatrics and Gerontology (Q4); Neuropsychology and Physiological Psychology (Q4)"
269;21100786205;"Experimental Neurobiology";journal;"12262560, 20938144";0,178;Q4;4;40;1;1960;1;1;1,00;49,00;South Korea;"Korean Society for Brain and Neural Science";"Cellular and Molecular Neuroscience (Q4); Neurology (clinical) (Q4)"
270;21100790785;"Iranian Journal of Neurology";journal;"2008384, 22520058";0,176;Q4;2;3;6;127;3;6;0,50;42,33;Iran;"Tehran University of Medical Sciences";"Neurology (clinical) (Q4)"
271;21100836861;"Advances in Autism";journal;"20563876, 20563868";0,175;Q4;3;23;10;830;11;10;1,10;36,09;United Kingdom;"Emerald Group Publishing Ltd.";"Cognitive Neuroscience (Q4); Developmental and Educational Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
272;21100199118;"European Neurological Review";journal;"17583837";0,173;Q4;7;35;87;1252;27;80;0,19;35,77;United Kingdom;"Touch Briefings";"Neurology (Q4); Neurology (clinical) (Q4)"
273;17459;"Neuro-Ophthalmology";journal;"01658107";0,173;Q4;20;51;157;880;37;152;0,21;17,25;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
274;21100315995;"Interdisciplinary Neurosurgery: Advanced Techniques and Case Management";journal;"22147519";0,170;Q4;4;52;84;717;28;83;0,34;13,79;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Surgery (Q4)"
275;40483;"Ideggyogyaszati Szemle";journal;"00191442";0,169;Q4;12;54;202;1400;67;180;0,36;25,93;Hungary;"Kiadja Es Terjeszti A Literatura Medica";"Neurology (Q4); Neurology (clinical) (Q4)"
276;4000148906;"NPG Neurologie - Psychiatrie - Geriatrie";journal;"16274830";0,169;Q4;7;54;174;1332;41;166;0,23;24,67;France;"Elsevier Masson";"Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
277;17551;"Acta Neurologica Taiwanica";journal;"1028768";0,166;Q4;20;28;99;739;30;84;0,26;26,39;Taiwan;"Taiwan Neurological Society";"Medicine (miscellaneous) (Q3); Neurology (Q4); Neurology (clinical) (Q4)"
278;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,162;Q4;15;32;83;279;28;73;0,46;8,72;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q3); Neurology (clinical) (Q4)"
279;19700188600;"Activitas Nervosa Superior";journal;"18029698";0,158;Q4;6;10;41;359;14;41;0,28;35,90;Czech Republic;"Springer International Publishing AG";"Behavioral Neuroscience (Q4); Biological Psychiatry (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
280;19700182733;"Neurologia Argentina";journal;"18531490, 18530028";0,157;Q4;4;63;171;1280;25;128;0,23;20,32;Spain;"Elsevier Doyma";"Neurology (Q4); Neurology (clinical) (Q4)"
281;5400152655;"Brain and nerve = Shinkei kenkyu no shinpo";journal;"18816096";0,157;Q4;10;140;434;3637;112;433;0,23;25,98;Japan;"Igaku Shoin Ltd.";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
282;19700201503;"Dusunen Adam";journal;"13095749, 10188681";0,155;Q4;6;42;174;1221;44;147;0,27;29,07;Turkey;"Bakirkoy Research and Training Hospital for Psychiatry, Neurology and Neurosurgery";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
283;17500155106;"Egyptian Journal of Neurology, Psychiatry and Neurosurgery";journal;"11101083, 16878329";0,155;Q4;5;49;183;1343;34;183;0,20;27,41;Germany;"Medknow Publications";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatric Mental Health (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
284;19700201411;"Current Clinical Neurology";book series;"15590585";0,153;Q4;4;0;49;0;6;46;0,00;0,00;United States;"Springer Science + Business Media";"Neurology (clinical) (Q4)"
285;19313;"Clinical Neurology";journal;"0009918";0,151;Q4;18;125;704;1609;142;668;0,23;12,87;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q4)"
286;21100440512;"International Journal of Nutrition, Pharmacology, Neurological Diseases";journal;"22310738, 22312722";0,147;Q4;3;24;34;898;15;31;0,48;37,42;India;"Medknow Publications and Media Pvt. Ltd";"Pharmacology (medical) (Q3); Neurology (clinical) (Q4); Nutrition and Dietetics (Q4)"
287;15400154700;"Progress in Neurology and Psychiatry";journal;"13677543";0,145;Q4;7;44;114;1000;25;85;0,24;22,73;United States;"John Wiley & Sons Inc.";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatric Mental Health (Q4); Psychiatry and Mental Health (Q4)"
288;28657;"Bolest";journal;"12120634, 12126861";0,144;Q4;5;27;75;479;4;60;0,07;17,74;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
289;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,143;Q4;10;21;65;500;7;64;0,07;23,81;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
290;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,140;Q4;3;31;91;479;4;87;0,05;15,45;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
291;21100784000;"Journal of Pediatric Neuroradiology";journal;"13096680, 13096745";0,140;Q4;4;0;37;0;8;36;0,00;0,00;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
292;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,140;Q4;5;19;60;223;4;57;0,08;11,74;France;"Elsevier Masson";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
293;18099;"No To Hattatsu";journal;"00290831";0,139;Q4;11;69;229;555;30;205;0,11;8,04;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
294;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,139;Q4;11;125;369;3544;91;345;0,33;28,35;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Neurology (clinical) (Q4); Surgery (Q4)"
295;21775;"Neurological Surgery";journal;"03012603";0,138;Q4;19;121;383;1626;66;346;0,20;13,44;Japan;"Igaku-Shoin Ltd.";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Surgery (Q4)"
296;21100797005;"Journal of Pediatric Epilepsy";journal;"2146457, 21464588";0,137;Q4;4;0;31;0;6;29;0,67;0,00;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
297;19200156707;"Neurology Asia";journal;"18236138";0,135;Q4;11;58;224;1333;60;210;0,22;22,98;Malaysia;"ASEAN Neurological Association";"Neurology (Q4); Neurology (clinical) (Q4)"
298;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,134;Q4;11;44;155;594;21;118;0,12;13,50;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
299;145368;"Zeitschrift für Epileptologie";journal;"16176782, 16100646";0,134;Q4;6;42;134;854;11;103;0,08;20,33;Germany;"Steinkopff";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
300;17700156702;"Journal of Neurological Sciences";journal;"13021664, 13001817";0,132;Q4;6;67;312;1884;49;305;0,14;28,12;Turkey;"Ege University Press";"Neurology (Q4); Neurology (clinical) (Q4)"
301;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,131;Q4;11;38;101;1140;14;82;0,19;30,00;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
302;17500155017;"Medecine du Sommeil";journal;"17694493";0,129;Q4;4;21;69;516;5;52;0,10;24,57;France;"Elsevier Masson";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
303;19700174633;"Turk Noroloji Dergisi";journal;"1301062";0,129;Q4;3;58;136;940;11;112;0,05;16,21;Turkey;"Turkish Journal of Neurology";"Neurology (clinical) (Q4)"
304;11500153302;"Coluna/ Columna";journal;"18081851";0,128;Q4;7;58;191;1258;22;188;0,10;21,69;Brazil;"Bevilaqua Publisher";"Neurology (clinical) (Q4); Orthopedics and Sports Medicine (Q4); Surgery (Q4)"
305;23426;"Equilibrium Research";journal;"03855716";0,128;Q4;11;38;133;466;9;132;0,06;12,26;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q4); Otorhinolaryngology (Q4)"
306;12578;"Douleurs";journal;"16245687";0,128;Q4;8;49;155;1135;31;95;0,41;23,16;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q4); Neurology (clinical) (Q4)"
307;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,127;Q4;7;67;175;0;28;174;0,12;0,00;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
308;21100820732;"Romanian Journal of Neurology/ Revista Romana de Neurologie";journal;"18438148, 20696094";0,125;Q4;3;30;114;704;12;108;0,11;23,47;Romania;"Editura Medicala";"Neurology (Q4); Neurology (clinical) (Q4)"
309;4000151712;"Chinese Journal of Contemporary Neurology and Neurosurgery";journal;"16726731";0,124;Q4;7;175;665;3689;88;658;0,12;21,08;China;"Tianjin Huanhu Hospital";"Neurology (Q4); Neurology (clinical) (Q4)"
310;21100853554;"Neurology and Clinical Neuroscience";journal;"20494173";0,123;Q4;2;3;2;98;0;1;0,00;32,67;United Kingdom;"Wiley-Blackwell Publishing Ltd";"Neurology (Q4); Neurology (clinical) (Q4)"
311;21100426625;"Diagnostics in Neuropsychiatry";journal;"24058017";0,123;Q4;0;0;1;0;0;1;0,00;0,00;Netherlands;"Elsevier BV";"Behavioral Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
312;19700175012;"Internet Journal of Neurology";journal;"1531295";0,123;Q4;3;1;1;32;0;1;0,00;32,00;United States;"Internet Scientific Publications";"Neurology (clinical) (Q4)"
313;15624;"Focus on Parkinson's Disease";journal;"09242015";0,122;Q4;2;0;12;0;3;11;0,27;0,00;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
314;17439;"Nervenheilkunde";journal;"07221541";0,122;Q4;16;102;346;3407;45;304;0,16;33,40;Germany;"Schattauer GmbH";"Family Practice (Q4); Neurology (clinical) (Q4)"
315;19700174949;"Postepy Psychiatrii i Neurologii";journal;"12302813";0,122;Q4;5;32;110;749;10;89;0,05;23,41;Poland;"Instytut Psychiatrii I Neurologii";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
316;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,120;Q4;10;39;264;1326;37;187;0,16;34,00;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
317;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,119;Q4;7;37;108;1099;11;98;0,14;29,70;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Physiology (medical) (Q4)"
318;17946;"Neurologie und Rehabilitation";journal;"09472177";0,118;Q4;12;72;137;1720;14;119;0,09;23,89;Germany;"Kagerer Kommunikation";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
319;5100155058;"Aktualnosci Neurologiczne";journal;"16419227";0,116;Q4;4;28;85;953;9;85;0,12;34,04;Poland;"Malgorzata Pachecka";"Neurology (clinical) (Q4)"
320;144607;"Neuroforum";journal;"09470875";0,115;Q4;3;21;60;167;4;52;0,09;7,95;Germany;"Walter de Gruyter GmbH";"Neurology (Q4); Neurology (clinical) (Q4)"
321;19700201612;"Open Neurosurgery Journal";journal;"18765297";0,115;Q4;2;0;5;0;1;5;0,00;0,00;Netherlands;"Bentham Science Publishers B.V.";"Neurology (clinical) (Q4); Surgery (Q4)"
322;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,114;Q4;12;282;1022;5990;105;975;0,09;21,24;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
323;4700152448;"Yeni Symposium";journal;"13008773, 13044591";0,114;Q4;6;22;66;797;6;57;0,08;36,23;Turkey;"Cerrahpasa Tip Fakultesi Psikiyatri Klinigi";"Biological Psychiatry (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
324;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,113;Q4;6;84;275;1522;19;269;0,09;18,12;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
325;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,113;Q4;16;79;282;1614;23;276;0,07;20,43;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q4); Surgery (Q4)"
326;21100787785;"Journal of Neurodegenerative Diseases";journal;"20908601, 2090858";0,111;Q4;1;1;3;42;0;2;0,00;42,00;United States;"Hindawi Publishing Corporation";"Neurology (Q4); Neurology (clinical) (Q4)"
327;21100199761;"Open Spine Journal";journal;"18765327";0,111;Q4;2;0;2;0;0;2;0,00;0,00;Netherlands;"Bentham Science Publishers B.V.";"Neurology (clinical) (Q4); Orthopedics and Sports Medicine (Q4)"
328;21100784273;"Journal of Intellectual Disability - Diagnosis and Treatment";journal;"22922598";0,111;Q4;3;23;57;1040;6;57;0,09;45,22;Canada;"Lifescience Global";"Applied Psychology (Q4); Developmental and Educational Psychology (Q4); Health (social science) (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
329;91878;"Archivos de Neurociencias";journal;"10285938";0,110;Q4;5;28;103;698;2;96;0,00;24,93;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
330;19700175274;"Pratique Neurologique - FMC";journal;"18787762";0,110;Q4;2;52;163;1046;11;136;0,09;20,12;France;"Elsevier Masson";"Neurology (clinical) (Q4)"
331;19700174955;"Revista Neurociencias";journal;"19844905, 01043579";0,110;Q4;7;0;265;0;21;234;0,05;0,00;Brazil;"Universidade Federal de Sao Paulo";"Neurology (Q4); Neurology (clinical) (Q4)"
332;5000158601;"Journal of Pediatric Neurology";journal;"13042580";0,110;Q4;14;36;128;601;9;123;0,01;16,69;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
333;23950;"Neurophysiologie-Labor";journal;"14394847";0,108;Q4;3;16;53;199;2;49;0,03;12,44;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Pathology and Forensic Medicine (Q4); Physiology (medical) (Q4)"
334;3200147816;"Chinese Journal of Cerebrovascular Diseases";journal;"16725921";0,108;Q4;4;132;387;2346;16;382;0,04;17,77;China;"China Association of Doctors";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
335;21100853007;"Archives of Neuroscience";journal;"23223944, 23225769";0,108;Q4;1;4;3;219;1;3;0,33;54,75;Netherlands;"Kowsar Medical Publishing Company";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatry and Mental Health (Q4)"
336;21100364636;"International Journal of Epilepsy";journal;"22136320";0,107;Q4;2;16;39;316;3;28;0,11;19,75;India;"Reed-Elsevier (India) Private Limited";"Neurology (clinical) (Q4)"
337;19700187811;"Kranion";journal;"15778843";0,107;Q4;2;0;21;0;2;16;0,00;0,00;Spain;"Publicaciones Permanyer";"Neurology (clinical) (Q4)"
338;20011;"Chinese Journal of Neurology";journal;"10067876";0,106;Q4;7;111;381;1932;23;381;0,07;17,41;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
339;21100823135;"Journal of Neuroendovascular Therapy";journal;"18824072, 21862494";0,106;Q4;3;5;4;104;0;4;0,00;20,80;Japan;"The Japanese Society of Neuroendovascular Therapy";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
