Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
225;19313;"Clinical Neurology";journal;"0009918";0,140;Q4;18;169;495;2015;88;492;0,12;11,92;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q4)"
226;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,139;Q4;15;76;239;2399;62;195;0,37;31,57;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
227;19700180837;"Blue Books of Neurology";book series;"1877184";0,138;Q4;5;16;37;1210;2;35;0,06;75,63;Netherlands;"Elsevier BV";"Neurology (Q4); Neurology (clinical) (Q4)"
228;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,137;Q4;16;61;135;1713;27;133;0,15;28,08;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q4); Surgery (Q4)"
229;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,129;Q4;10;33;84;705;10;77;0,11;21,36;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
230;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,128;Q4;7;29;79;1004;14;75;0,22;34,62;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Physiology (medical) (Q4)"
231;4700152407;"Annals of Indian Academy of Neurology";journal;"09722327";0,128;Q4;19;70;113;2029;18;93;0,19;28,99;India;"Medknow Publications";"Neurology (clinical) (Q4)"
232;28657;"Bolest";journal;"12120634, 12126861";0,126;Q4;5;24;74;532;5;64;0,13;22,17;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
233;16076;"Headache and Pain: Diagnostic Challenges, Current Therapy";journal;"15458261";0,125;Q4;3;0;70;0;2;62;0,00;0,00;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
234;5000158601;"Journal of Pediatric Neurology";journal;"13042580";0,125;Q4;14;73;179;1564;22;166;0,15;21,42;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
235;12578;"Douleurs";journal;"16245687";0,123;Q4;8;67;195;969;18;156;0,11;14,46;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
236;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,123;Q4;16;139;316;2578;29;306;0,09;18,55;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
237;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,122;Q4;11;98;256;2926;30;235;0,12;29,86;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Neurology (clinical) (Q4); Surgery (Q4)"
238;17439;"Nervenheilkunde";journal;"07221541";0,122;Q4;16;192;538;4759;79;424;0,23;24,79;Germany;"Schattauer GmbH";"Family Practice (Q3); Neurology (clinical) (Q4)"
239;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,119;Q4;6;107;245;1874;8;244;0,01;17,51;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
240;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,118;Q4;14;44;99;1420;12;98;0,12;32,27;Germany;"Elsevier GmbH";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatry and Mental Health (Q4)"
241;145368;"Zeitschrift für Epileptologie";journal;"16176782, 16100646";0,118;Q4;6;24;73;526;11;70;0,18;21,92;Germany;"Steinkopff";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
242;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,117;Q4;11;68;162;1775;15;141;0,12;26,10;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
243;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,116;Q4;11;36;110;743;16;91;0,15;20,64;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
244;19700174949;"Postepy Psychiatrii i Neurologii";journal;"12302813";0,116;Q4;5;68;73;1705;5;72;0,07;25,07;Poland;"Instytut Psychiatrii I Neurologii";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
245;17500155017;"Medecine du Sommeil";journal;"17694493";0,115;Q4;4;32;101;812;5;89;0,05;25,38;France;"Elsevier Masson";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
246;21935;"Pain Clinic";journal;"01691112";0,115;Q4;18;0;181;0;25;174;0,08;0,00;United Kingdom;"Maney Publishing";"Anesthesiology and Pain Medicine (Q4); Neurology (clinical) (Q4)"
247;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,115;Q4;3;40;135;600;6;135;0,04;15,00;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
248;19700180775;"NeuroImmune Biology";book series;"15677443";0,114;Q4;9;22;79;2341;5;71;0,04;106,41;Netherlands;"Elsevier BV";"Immunology (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
249;15512;"Epilepsies";journal;"11496576";0,113;Q4;7;55;151;1196;20;121;0,19;21,75;France;"John Libbey Eurotext";"Neurology (Q4); Neurology (clinical) (Q4)"
250;5300152729;"Pelvi-perineologie";journal;"17783712";0,113;Q4;6;51;86;1415;9;82;0,11;27,75;Germany;"Springer Verlag";"Obstetrics and Gynecology (Q3); Neurology (clinical) (Q4)"
251;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,112;Q4;12;271;652;6587;44;651;0,06;24,31;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
252;62420;"Turkish Neurosurgery";journal;"10195149";0,112;Q4;20;84;142;1720;11;141;0,11;20,48;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q4); Surgery (Q4)"
253;144607;"Neuroforum";journal;"09470875";0,111;Q4;3;21;46;165;3;43;0,06;7,86;Germany;"Walter de Gruyter GmbH";"Neurology (Q4); Neurology (clinical) (Q4)"
254;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,111;Q4;5;20;60;72;4;51;0,09;3,60;France;"Elsevier Masson";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
255;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,110;Q4;4;16;79;675;4;72;0,06;42,19;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
256;3200147816;"Chinese Journal of Cerebrovascular Diseases";journal;"16725921";0,109;Q4;4;143;191;2292;9;189;0,05;16,03;China;"China Association of Doctors";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
257;15624;"Focus on Parkinson's Disease";journal;"09242015";0,109;Q4;2;7;17;69;2;14;0,14;9,86;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
258;19700180720;"Handbook of Clinical Neurophysiology";book series;"15674231";0,109;Q4;10;71;106;3258;8;101;0,12;45,89;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
259;17459;"Neuro-Ophthalmology";journal;"01658107";0,109;Q4;20;60;108;1005;10;101;0,11;16,75;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
260;4700152448;"Yeni Symposium";journal;"13008773, 13044591";0,107;Q4;6;33;54;884;5;53;0,09;26,79;Turkey;"Cerrahpasa Tip Fakultesi Psikiyatri Klinigi";"Biological Psychiatry (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
261;4700151708;"Pan Arab Journal of Neurosurgery";journal;"13196995";0,107;Q4;4;86;91;1693;3;82;0,04;19,69;Saudi Arabia;"Pan Arab Neurosurgical Society";"Neurology (clinical) (Q4)"
262;18057;"Neurosciences";journal;"13196138";0,106;Q4;14;111;236;1907;13;229;0,06;17,18;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
263;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,106;Q4;6;36;82;1292;7;69;0,06;35,89;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
264;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,104;Q4;7;43;116;184;3;115;0,01;4,28;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
265;91878;"Archivos de Neurociencias";journal;"10285938";0,104;Q4;5;43;133;1120;4;117;0,04;26,05;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
266;19291;"Revista Neurologica Argentina";journal;"15153347, 03250938";0,103;Q4;6;13;72;443;2;63;0,00;34,08;Argentina;"Sociedad Neurologica Argentina";"Neurology (clinical) (Q4)"
267;20011;"Chinese Journal of Neurology";journal;"10067876";0,103;Q4;7;130;428;1825;15;419;0,04;14,04;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
268;21100823135;"Journal of Neuroendovascular Therapy";journal;"18824072, 21862494";0,103;Q4;3;32;8;374;0;8;0,00;11,69;Japan;"The Japanese Society of Neuroendovascular Therapy";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
269;3900148505;"Neurologia Suplementos";journal;"16955374";0,103;Q4;2;23;31;645;2;28;0,00;28,04;Spain;"Sociedad Española de Neurología";"Neurology (clinical) (Q4)"
270;4700151920;"Rivista Italiana di Neurobiologia";journal;"00356336";0,102;Q4;2;31;73;757;1;69;0,02;24,42;Italy;"Societa dei neurologi, neurochirurghi e neuroradiologi ospedalieri";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
271;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,102;Q4;10;0;52;0;4;48;0,06;0,00;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
272;3300147817;"EMC - Neurologie";journal;"17624231";0,102;Q4;4;0;39;0;1;39;0,00;0,00;France;"Editions scientifique et medicales Elsevier SAS";"Neurology (Q4); Neurology (clinical) (Q4)"
273;5400152655;"Brain and nerve = Shinkei kenkyu no shinpo";journal;"18816096";0,101;Q4;10;108;15;3044;0;15;0,00;28,19;Japan;"Igaku Shoin Ltd.";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
274;10800153315;"Progress in Neurotherapeutics and Neuropsychopharmacology";journal;"17482321";0,101;Q4;4;18;33;817;1;18;0,06;45,39;United Kingdom;"Cambridge University Press";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
275;5800173393;"Women's Health Medicine";journal;"17441870";0,101;Q4;6;0;157;0;5;157;0,04;0,00;United States;"Medicine Publishing";"Neurology (clinical) (Q4); Obstetrics and Gynecology (Q4); Public Health, Environmental and Occupational Health (Q4); Reproductive Medicine (Q4)"
276;17523;"Neurologia Croatica";journal;"03538842";0,101;Q4;5;8;24;208;0;24;0,00;26,00;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
277;55924;"Akupunktur und Traditionelle Chinesische Medizin";journal;"16146891";0,101;Q4;1;0;38;0;0;31;0,00;0,00;Germany;"Medizinisch Literarische Verlagsgesellschaft mbH";"Complementary and Alternative Medicine (Q4); Neurology (clinical) (Q4)"
278;23950;"Neurophysiologie-Labor";journal;"14394847";0,100;Q4;3;14;41;146;0;39;0,00;10,43;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Pathology and Forensic Medicine (Q4); Physiology (medical) (Q4)"
279;14924;"Confinia Cephalalgica";journal;"11220279";0,100;Q4;3;13;48;148;0;39;0,00;11,38;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
280;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,100;Q4;3;13;45;187;0;45;0,00;14,38;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
281;15680;"Giornale di Neuropsicofarmacologia";journal;"03919048";0,100;Q4;1;18;54;119;0;47;0,00;6,61;Italy;"C I C Edizioni International srl";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)"
282;130169;"Sinapse";journal;"1645281";0,100;Q4;5;18;79;1077;1;76;0,02;59,83;Portugal;"Sociedade Portuguesa de Neurologia";"Cellular and Molecular Neuroscience (Q4); Neurology (clinical) (Q4)"
283;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,100;Q4;3;20;54;332;1;52;0,03;16,60;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
284;5100155058;"Aktualnosci Neurologiczne";journal;"16419227";0,100;Q4;4;16;67;691;0;67;0,00;43,19;Poland;"Malgorzata Pachecka";"Neurology (clinical) (Q4)"
285;4000151712;"Chinese Journal of Contemporary Neurology and Neurosurgery";journal;"16726731";0,100;Q4;7;110;76;2075;2;76;0,03;18,86;China;"Tianjin Huanhu Hospital";"Neurology (Q4); Neurology (clinical) (Q4)"
286;19400156832;"Brain Impairment";journal;"14439646";;-;16;23;0;822;0;0;0,00;35,74;United Kingdom;"Cambridge University Press";"Behavioral Neuroscience; Cognitive Neuroscience; Neurology; Neurology (clinical); Neuropsychology and Physiological Psychology; Speech and Hearing"
287;21100229204;"International Journal of Functional Informatics and Personalised Medicine";journal;"17562104, 17562112";;-;7;29;0;731;0;0;0,00;25,21;Switzerland;"Inderscience Publishers";"Neurology (clinical)"
288;19700188600;"Activitas Nervosa Superior";journal;"18029698";;-;6;12;0;293;0;0;0,00;24,42;Czech Republic;"Springer International Publishing AG";"Behavioral Neuroscience; Biological Psychiatry; Cognitive Neuroscience; Neurology; Neurology (clinical); Psychiatry and Mental Health"
289;36252;"Neurologia-Neurocirugia Psiquiatria";journal;"00283851";;-;2;16;0;596;0;0;0,00;37,25;Mexico;"Sociedad Mexicana De Neurologia Y Psychiatria";"Clinical Psychology; Neurology; Neurology (clinical); Psychiatry and Mental Health"
290;17600155040;"Journal of Clinical Neurology";journal;"10041648";;-;3;90;0;610;0;0;0,00;6,78;China;"Chinese Electronic Periodical Services";"Neurology; Neurology (clinical)"
291;11500153302;"Coluna/ Columna";journal;"18081851";;-;7;69;0;1225;0;0;0,00;17,75;Brazil;"Bevilaqua Publisher";"Neurology (clinical); Orthopedics and Sports Medicine; Surgery"
292;15400154700;"Progress in Neurology and Psychiatry";journal;"13677543";;-;7;33;0;368;0;0;0,00;11,15;United States;"John Wiley & Sons Inc.";"Neurology; Neurology (clinical); Psychiatric Mental Health; Psychiatry and Mental Health"
293;17300154985;"Autism Research";journal;"19393806";;-;49;40;0;1749;0;0;0,00;43,73;United States;"John Wiley & Sons Inc.";"Genetics (clinical); Neurology (clinical); Neuroscience (miscellaneous)"
294;11700154204;"Brain Stimulation";journal;"1935861";;-;55;40;0;1797;0;0;0,00;44,93;Netherlands;"Elsevier BV";"Biophysics; Neurology (clinical); Neuroscience (miscellaneous)"
295;21100307455;"Journal of oral & facial pain and headache";journal;"23330376, 23330384";;-;35;9;1;364;0;0;0,00;40,44;United States;"Quintessence Publishing Company";"Anesthesiology and Pain Medicine; Dentistry (miscellaneous); Neurology (clinical)"
296;19700174955;"Revista Neurociencias";journal;"19844905, 01043579";;-;7;51;0;1359;0;0;0,00;26,65;Brazil;"Universidade Federal de Sao Paulo";"Neurology; Neurology (clinical)"
297;19700175118;"Revista Mexicana de Neurociencia";journal;"16655044";;-;4;60;0;1669;0;0;0,00;27,82;Mexico;"Academia Mexicana de Neurologia";"Neurology; Neurology (clinical); Neuropsychology and Physiological Psychology; Public Health, Environmental and Occupational Health"
298;19259;"Revista Brasileira de Neurologia e Psiquiatria";journal;"14140365";;-;1;16;0;289;0;0;0,00;18,06;Brazil;"Editora Cientifica Nacional";"Neurology; Neurology (clinical); Neuropsychology and Physiological Psychology; Psychiatry and Mental Health"
299;19700174913;"Therapeutic Advances in Neurological Disorders";journal;"17562856, 17562864";;-;35;19;0;1083;0;0;0,00;57,00;United Kingdom;"SAGE Publications";"Neurology; Neurology (clinical); Pharmacology"
300;11200153402;"Journal of Neurosurgery: Pediatrics";journal;"19330715, 19330707";;-;48;230;0;4461;0;0;0,00;19,40;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous); Neurology (clinical); Pediatrics, Perinatology and Child Health; Surgery"
301;12100154808;"Journal of Korean Neurosurgical Society";journal;"12258245";;-;26;107;0;2154;0;0;0,00;20,13;South Korea;"Daehan sin'gyeong oe'gwa haghoe";"Neurology (clinical); Neuroscience (miscellaneous); Surgery"
302;19200156707;"Neurology Asia";journal;"18236138";;-;11;30;0;787;0;0;0,00;26,23;Malaysia;"ASEAN Neurological Association";"Neurology; Neurology (clinical)"
303;17700156702;"Journal of Neurological Sciences";journal;"13021664, 13001817";;-;6;55;0;1105;0;0;0,00;20,09;Turkey;"Ege University Press";"Neurology; Neurology (clinical)"
304;21100213700;"Journal of Clinical Neurology";journal;"20055013, 17386586";;-;31;28;0;693;0;0;0,00;24,75;South Korea;"Korean Neurological Association";"Neurology; Neurology (clinical)"
