Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
222;19700182205;"Proceedings - Workshop on Brain Decoding: Pattern Recognition Challenges in Neuroimaging, WBD 2010 - In Conjunction with theInternational Conference on Pattern Recognition, ICPR 2010";conference and proceedings;"-";0,224;-;5;0;13;0;11;11;1,00;0,00;United States;"";"Computer Vision and Pattern Recognition; Neurology (clinical)"
223;18743;"Psychologie et NeuroPsychiatrie du Vieillissement";journal;"17601703";0,222;Q3;16;0;105;0;66;87;0,65;0,00;France;"John Libbey Eurotext";"Geriatrics and Gerontology (Q3); Neurology (clinical) (Q3); Biological Psychiatry (Q4); Neuropsychology and Physiological Psychology (Q4)"
224;4700152407;"Annals of Indian Academy of Neurology";journal;"09722327";0,210;Q3;19;105;229;1933;146;196;0,75;18,41;India;"Medknow Publications";"Neurology (clinical) (Q3)"
225;12446;"Deutsche Zeitschrift für Akupunktur";journal;"04156412, 14394359";0,209;Q3;10;69;222;563;34;137;0,18;8,16;Netherlands;"Elsevier BV";"Complementary and Alternative Medicine (Q3); Neurology (clinical) (Q3)"
226;21772;"Neurochirurgie";journal;"00283770";0,208;Q3;26;43;307;979;126;297;0,42;22,77;France;"Elsevier Masson";"Neurology (clinical) (Q3); Surgery (Q3)"
227;21100212316;"Frontiers in Neurology";journal;"16642295";0,207;Q3;41;87;45;4870;43;41;1,05;55,98;Switzerland;"Frontiers Media S.A.";"Neurology (clinical) (Q3); Neurology (Q4)"
228;23426;"Equilibrium Research";journal;"03855716";0,206;Q3;11;41;125;721;14;125;0,13;17,59;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
229;17546;"Acta Neurologica Belgica";journal;"03009009";0,205;Q3;30;101;185;1508;107;172;0,58;14,93;Belgium;"Springer-Verlag Italia";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
230;17551;"Acta Neurologica Taiwanica";journal;"1028768";0,201;Q3;20;47;154;953;84;143;0,57;20,28;Taiwan;"Taiwan Neurological Society";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neurology (Q4)"
231;16819;"Journal of the History of the Neurosciences";journal;"0964704";0,200;Q3;22;32;106;1167;41;91;0,38;36,47;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
232;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,192;Q3;5;22;61;172;10;57;0,11;7,82;France;"Elsevier Masson";"Neurology (clinical) (Q3); Rehabilitation (Q3)"
233;17463;"Neuroanatomy";journal;"13031775, 13031783";0,190;Q3;12;1;24;48;11;24;0,25;48,00;Turkey;"M. Mustafa Aldur";"Anatomy (Q3); Neurology (clinical) (Q3)"
234;28657;"Bolest";journal;"12120634, 12126861";0,187;Q3;5;40;90;424;7;68;0,14;10,60;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q3)"
235;15480;"Electromyography and Clinical Neurophysiology";journal;"0301150";0,186;Q3;31;0;126;0;67;126;0,44;0,00;Belgium;"Editions Nauwelaerts SA";"Neurology (clinical) (Q3); Physiology (Q4); Physiology (medical) (Q4)"
236;5400152655;"Brain and nerve = Shinkei kenkyu no shinpo";journal;"18816096";0,185;Q3;10;163;445;4645;157;441;0,34;28,50;Japan;"Igaku Shoin Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
237;40483;"Ideggyogyaszati Szemle";journal;"00191442";0,183;Q3;12;58;175;1164;60;170;0,32;20,07;Hungary;"Kiadja Es Terjeszti A Literatura Medica";"Neurology (clinical) (Q3); Neurology (Q4)"
238;19700183107;"Case Reports in Neurology";journal;"1662680";0,182;Q3;10;21;19;265;7;19;0,37;12,62;Switzerland;"S. Karger AG";"Neurology (clinical) (Q3)"
239;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,175;Q3;11;75;203;2241;43;164;0,20;29,88;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
240;19700174955;"Revista Neurociencias";journal;"19844905, 01043579";0,172;Q3;7;106;232;2612;29;212;0,10;24,64;Brazil;"Universidade Federal de Sao Paulo";"Neurology (clinical) (Q3); Neurology (Q4)"
241;19400157159;"2009 4th International IEEE/EMBS Conference on Neural Engineering, NER '09";conference and proceedings;"-";0,168;-;13;0;188;0;110;186;0,59;0,00;United States;"";"Biomedical Engineering; Neurology (clinical); Neuroscience (miscellaneous)"
242;7200153153;"Journal of Epilepsy and Clinical Neurophysiology";journal;"16762649";0,167;Q3;10;29;117;732;22;101;0,17;25,24;Brazil;"Liga Brasileira de Epilepsia";"Neurology (clinical) (Q3); Neurology (Q4); Physiology (medical) (Q4)"
243;145096;"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet lapja = official journal of the Hungarian Association of Psychopharmacology";journal;"14198711";0,166;Q3;13;30;78;1038;35;66;0,59;34,60;Hungary;"Neuroline";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4)"
244;21100349562;"Aging and Disease";journal;"21525250";0,162;Q3;32;44;22;4155;18;18;1,00;94,43;United States;"International Society on Aging and Disease";"Neurology (clinical) (Q3); Cell Biology (Q4); Geriatrics and Gerontology (Q4); Pathology and Forensic Medicine (Q4)"
245;21100199849;"Basic and Clinical Neuroscience";journal;"2008126";0,160;Q3;9;39;29;1153;4;27;0,15;29,56;Iran;"Teheran University of Medical Sciences";"Neurology (clinical) (Q3); Cellular and Molecular Neuroscience (Q4)"
246;21100228111;"Pain Research and Treatment";journal;"20901542, 20901550";0,160;Q3;19;26;4;1291;1;4;0,25;49,65;Egypt;"Hindawi Publishing Corporation";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q3)"
247;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,159;Q3;15;23;78;551;18;69;0,23;23,96;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q3); Neurology (clinical) (Q3)"
248;11500153302;"Coluna/ Columna";journal;"18081851";0,156;Q3;7;62;211;1411;27;198;0,11;22,76;Brazil;"Bevilaqua Publisher";"Neurology (clinical) (Q3); Surgery (Q3); Orthopedics and Sports Medicine (Q4)"
249;19700172802;"Dementia e Neuropsychologia";journal;"19805764";0,155;Q3;13;55;110;2854;55;102;0,54;51,89;Brazil;"Associacao Neurologia Cognitiva e do Comportamento";"Neurology (clinical) (Q3); Cognitive Neuroscience (Q4); Geriatrics and Gerontology (Q4); Neurology (Q4); Sensory Systems (Q4)"
250;21775;"Neurological Surgery";journal;"03012603";0,153;Q3;19;133;400;2672;79;364;0,17;20,09;Japan;"Igaku-Shoin Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
251;19700201172;"Journal of Neurosciences in Rural Practice";journal;"09763155, 09763147";0,149;Q3;16;68;45;978;12;28;0,43;14,38;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
252;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,145;Q4;11;99;291;2859;88;267;0,38;28,88;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Neurology (clinical) (Q4); Surgery (Q4)"
253;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,142;Q4;11;40;110;837;15;95;0,17;20,93;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
254;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,142;Q4;4;21;69;412;5;65;0,10;19,62;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
255;19313;"Clinical Neurology";journal;"0009918";0,140;Q4;18;245;561;2247;92;534;0,16;9,17;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q4)"
256;5000158601;"Journal of Pediatric Neurology";journal;"13042580";0,140;Q4;14;92;231;1753;36;226;0,16;19,05;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
257;17459;"Neuro-Ophthalmology";journal;"01658107";0,140;Q4;20;58;158;1041;38;144;0,31;17,95;United Kingdom;"Taylor & Francis";"Ophthalmology (Q3); Neurology (clinical) (Q4)"
258;17439;"Nervenheilkunde";journal;"07221541";0,137;Q4;16;140;467;4649;83;385;0,21;33,21;Germany;"Schattauer GmbH";"Family Practice (Q3); Neurology (clinical) (Q4)"
259;4700152268;"CONTINUUM Lifelong Learning in Neurology";journal;"10802371";0,137;Q4;23;77;236;2423;54;187;0,30;31,47;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Genetics (clinical) (Q4); Neurology (clinical) (Q4)"
260;12578;"Douleurs";journal;"16245687";0,135;Q4;8;75;239;724;15;151;0,13;9,65;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
261;4000148906;"NPG Neurologie - Psychiatrie - Geriatrie";journal;"16274830";0,134;Q4;7;45;154;1079;12;153;0,04;23,98;France;"Elsevier Masson";"Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
262;17946;"Neurologie und Rehabilitation";journal;"09472177";0,133;Q4;12;63;200;786;15;191;0,05;12,48;Germany;"Kagerer Kommunikation";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
263;21100229204;"International Journal of Functional Informatics and Personalised Medicine";journal;"17562104, 17562112";0,133;Q4;7;0;79;0;31;78;0,47;0,00;Switzerland;"Inderscience Publishers";"Neurology (clinical) (Q4)"
264;4700152448;"Yeni Symposium";journal;"13008773, 13044591";0,130;Q4;6;36;114;1109;13;102;0,08;30,81;Turkey;"Cerrahpasa Tip Fakultesi Psikiyatri Klinigi";"Biological Psychiatry (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
265;130169;"Sinapse";journal;"1645281";0,130;Q4;5;19;54;343;5;47;0,16;18,05;Portugal;"Sociedade Portuguesa de Neurologia";"Cellular and Molecular Neuroscience (Q4); Neurology (clinical) (Q4)"
266;19700174989;"Iranian Journal of Child Neurology";journal;"17354668, 20080700";0,129;Q4;8;29;70;732;9;70;0,13;25,24;Iran;"The Iranian Child Neurology Society";"Neurology (Q4); Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
267;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,129;Q4;16;128;358;1850;37;344;0,05;14,45;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
268;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,129;Q4;16;60;177;1587;35;175;0,20;26,45;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q4); Surgery (Q4)"
269;19700188600;"Activitas Nervosa Superior";journal;"18029698";0,129;Q4;6;12;51;560;8;51;0,13;46,67;Czech Republic;"Springer International Publishing AG";"Behavioral Neuroscience (Q4); Biological Psychiatry (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
270;17523;"Neurologia Croatica";journal;"03538842";0,127;Q4;5;20;31;561;5;31;0,17;28,05;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
271;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,126;Q4;15;65;169;2635;32;144;0,31;40,54;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
272;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,124;Q4;10;11;95;266;26;89;0,29;24,18;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
273;19700175118;"Revista Mexicana de Neurociencia";journal;"16655044";0,123;Q4;4;46;182;1187;8;161;0,06;25,80;Mexico;"Academia Mexicana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Public Health, Environmental and Occupational Health (Q4)"
274;21100820732;"Romanian Journal of Neurology/ Revista Romana de Neurologie";journal;"18438148, 20696094";0,123;Q4;3;34;69;493;2;69;0,03;14,50;Romania;"Editura Medicala";"Neurology (Q4); Neurology (clinical) (Q4)"
275;21100823135;"Journal of Neuroendovascular Therapy";journal;"18824072, 21862494";0,123;Q4;3;0;59;0;4;59;0,00;0,00;Japan;"The Japanese Society of Neuroendovascular Therapy";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
276;19700180837;"Blue Books of Neurology";book series;"1877184";0,122;Q4;5;0;104;0;11;94;0,14;0,00;Netherlands;"Elsevier BV";"Neurology (Q4); Neurology (clinical) (Q4)"
277;14959;"Critical Reviews in Neurobiology";journal;"08920915";0,121;Q4;57;0;1;0;0;1;0,00;0,00;United States;"Begell House";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Physiology (Q4); Physiology (medical) (Q4)"
278;19700201411;"Current Clinical Neurology";book series;"15590585";0,121;Q4;4;22;39;1841;3;39;0,08;83,68;United States;"Springer Science + Business Media";"Neurology (clinical) (Q4)"
279;21100215180;"Neurology Research International";journal;"20901852, 20901860";0,120;Q4;23;30;11;1906;4;11;0,36;63,53;Egypt;"Hindawi Publishing Corporation";"Neurology (Q4); Neurology (clinical) (Q4)"
280;145672;"Udar Mozgu - Problemy Interdyscyplinarne";journal;"15056740";0,119;Q4;4;7;34;126;6;34;0,15;18,00;Poland;"Volumed";"Neurology (clinical) (Q4)"
281;18099;"No To Hattatsu";journal;"00290831";0,119;Q4;11;86;245;1003;23;224;0,08;11,66;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
282;18057;"Neurosciences";journal;"13196138";0,118;Q4;14;88;286;1400;37;262;0,18;15,91;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
283;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,117;Q4;14;18;71;720;6;68;0,04;40,00;Germany;"Elsevier GmbH";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatry and Mental Health (Q4)"
284;145668;"Supplements to Clinical neurophysiology";journal;"1567424";0,117;Q4;24;0;59;0;8;56;0,14;0,00;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
285;19700174949;"Postepy Psychiatrii i Neurologii";journal;"12302813";0,116;Q4;5;61;226;1513;16;160;0,08;24,80;Poland;"Instytut Psychiatrii I Neurologii";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
286;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,114;Q4;10;23;89;579;6;88;0,05;25,17;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
287;19700180720;"Handbook of Clinical Neurophysiology";book series;"15674231";0,113;Q4;10;0;111;0;15;108;0,13;0,00;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
288;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,113;Q4;7;45;97;1037;11;88;0,13;23,04;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Physiology (medical) (Q4)"
289;15400154700;"Progress in Neurology and Psychiatry";journal;"13677543";0,113;Q4;7;29;104;485;14;69;0,09;16,72;United States;"John Wiley & Sons Inc.";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatric Mental Health (Q4); Psychiatry and Mental Health (Q4)"
290;5100155058;"Aktualnosci Neurologiczne";journal;"16419227";0,113;Q4;4;27;76;1348;4;72;0,07;49,93;Poland;"Malgorzata Pachecka";"Neurology (clinical) (Q4)"
291;91878;"Archivos de Neurociencias";journal;"10285938";0,113;Q4;5;36;122;1242;7;112;0,06;34,50;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
292;19700180775;"NeuroImmune Biology";book series;"15677443";0,112;Q4;9;0;60;0;20;53;0,41;0,00;Netherlands;"Elsevier BV";"Immunology (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
293;19700174633;"Turk Noroloji Dergisi";journal;"1301062";0,112;Q4;3;41;41;946;2;40;0,05;23,07;Turkey;"Turkish Journal of Neurology";"Neurology (clinical) (Q4)"
294;17700156702;"Journal of Neurological Sciences";journal;"13021664, 13001817";0,111;Q4;6;58;205;1301;21;196;0,09;22,43;Turkey;"Ege University Press";"Neurology (Q4); Neurology (clinical) (Q4)"
295;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,111;Q4;12;341;862;4749;59;854;0,06;13,93;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
296;19700175048;"Open Neurology Journal";journal;"1874205";0,111;Q4;11;13;2;389;0;2;0,00;29,92;United Arab Emirates;"Bentham Science Publishers";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
297;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,111;Q4;3;19;67;489;1;65;0,02;25,74;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
298;5300152729;"Pelvi-perineologie";journal;"17783712";0,110;Q4;6;33;155;661;9;142;0,06;20,03;Germany;"Springer Verlag";"Neurology (clinical) (Q4); Obstetrics and Gynecology (Q4)"
299;19400157220;"ArgoSpine News and Journal";journal;"19577737, 19577729";0,110;Q4;4;27;101;482;6;34;0,18;17,85;Germany;"Springer Verlag";"Anatomy (Q4); Biomedical Engineering (Q4); Neurology (clinical) (Q4); Orthopedics and Sports Medicine (Q4); Radiology, Nuclear Medicine and Imaging (Q4); Surgery (Q4)"
300;144607;"Neuroforum";journal;"09470875";0,110;Q4;3;15;65;89;3;58;0,08;5,93;Germany;"Walter de Gruyter GmbH";"Neurology (Q4); Neurology (clinical) (Q4)"
301;19291;"Revista Neurologica Argentina";journal;"15153347, 03250938";0,109;Q4;6;1;55;0;5;31;0,20;0,00;Argentina;"Sociedad Neurologica Argentina";"Neurology (clinical) (Q4)"
302;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,108;Q4;6;74;317;1519;13;307;0,03;20,53;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
303;10800153315;"Progress in Neurotherapeutics and Neuropsychopharmacology";journal;"17482321";0,108;Q4;4;0;18;0;4;18;0,00;0,00;United Kingdom;"Cambridge University Press";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
304;17500155017;"Medecine du Sommeil";journal;"17694493";0,108;Q4;4;26;80;598;5;67;0,10;23,00;France;"Elsevier Masson";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
305;145368;"Zeitschrift für Epileptologie";journal;"16176782, 16100646";0,107;Q4;6;53;106;908;8;93;0,07;17,13;Germany;"Steinkopff";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
306;19700182733;"Neurologia Argentina";journal;"18531490, 18530028";0,107;Q4;4;53;79;1120;1;36;0,03;21,13;Spain;"Elsevier Doyma";"Neurology (Q4); Neurology (clinical) (Q4)"
307;21100199118;"European Neurological Review";journal;"17583837";0,106;Q4;7;54;83;2596;8;83;0,10;48,07;United Kingdom;"Touch Briefings";"Neurology (Q4); Neurology (clinical) (Q4)"
308;4000151610;"International Journal of Neuroprotection and Neurogeneration";journal;"17451183, 17451191";0,105;Q4;5;0;11;0;2;9;0,00;0,00;United Kingdom;"RPA Publishers.";"Neurology (clinical) (Q4); Pharmacology (Q4)"
309;20011;"Chinese Journal of Neurology";journal;"10067876";0,104;Q4;7;109;404;1814;15;381;0,03;16,64;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
310;17700155406;"Epilepsy and Seizure";journal;"18825567";0,104;Q4;1;3;5;57;0;5;0,00;19,00;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (clinical) (Q4)"
311;4000151712;"Chinese Journal of Contemporary Neurology and Neurosurgery";journal;"16726731";0,104;Q4;7;116;345;3073;9;333;0,02;26,49;China;"Tianjin Huanhu Hospital";"Neurology (Q4); Neurology (clinical) (Q4)"
312;23950;"Neurophysiologie-Labor";journal;"14394847";0,103;Q4;3;13;41;103;3;40;0,12;7,92;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Pathology and Forensic Medicine (Q4); Physiology (medical) (Q4)"
313;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,103;Q4;6;58;143;1636;10;120;0,09;28,21;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
314;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,103;Q4;7;44;131;0;2;131;0,02;0,00;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
315;17500155106;"Egyptian Journal of Neurology, Psychiatry and Neurosurgery";journal;"11101083, 16878329";0,103;Q4;5;53;135;1335;5;135;0,04;25,19;Germany;"Medknow Publications";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatric Mental Health (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
316;15512;"Epilepsies";journal;"11496576";0,103;Q4;7;0;164;0;4;146;0,04;0,00;France;"John Libbey Eurotext";"Neurology (Q4); Neurology (clinical) (Q4)"
317;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,102;Q4;3;39;117;683;4;116;0,00;17,51;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
318;19700175012;"Internet Journal of Neurology";journal;"1531295";0,102;Q4;3;4;49;101;5;46;0,11;25,25;United States;"Internet Scientific Publications";"Neurology (clinical) (Q4)"
319;144882;"Sen";journal;"16416007, 16443306";0,102;Q4;4;0;20;0;3;17;0,00;0,00;Poland;"Via Medica";"Neurology (clinical) (Q4)"
320;15624;"Focus on Parkinson's Disease";journal;"09242015";0,102;Q4;2;7;14;164;0;10;0,00;23,43;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
321;19700175144;"Neurology International";journal;"20358377, 20358385";0,102;Q4;10;10;13;294;1;12;0,08;29,40;Italy;"PagePress";"Neurology (clinical) (Q4)"
322;15680;"Giornale di Neuropsicofarmacologia";journal;"03919048";0,101;Q4;1;0;18;0;0;16;0,00;0,00;Italy;"C I C Edizioni International srl";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)"
323;4700151708;"Pan Arab Journal of Neurosurgery";journal;"13196995";0,101;Q4;4;51;193;944;3;176;0,02;18,51;Saudi Arabia;"Pan Arab Neurosurgical Society";"Neurology (clinical) (Q4)"
324;3200147816;"Chinese Journal of Cerebrovascular Diseases";journal;"16725921";0,101;Q4;4;142;464;2637;4;453;0,00;18,57;China;"China Association of Doctors";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
325;3900148505;"Neurologia Suplementos";journal;"16955374";0,101;Q4;2;0;38;0;5;37;0,21;0,00;Spain;"Sociedad Española de Neurología";"Neurology (clinical) (Q4)"
326;19700175274;"Pratique Neurologique - FMC";journal;"18787762";0,101;Q4;2;46;49;767;1;40;0,03;16,67;France;"Elsevier Masson";"Neurology (clinical) (Q4)"
327;36252;"Neurologia-Neurocirugia Psiquiatria";journal;"00283851";0,101;Q4;2;19;25;462;0;25;0,00;24,32;Mexico;"Sociedad Mexicana De Neurologia Y Psychiatria";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
328;19259;"Revista Brasileira de Neurologia e Psiquiatria";journal;"14140365";0,101;Q4;1;0;34;0;0;30;0,00;0,00;Brazil;"Editora Cientifica Nacional";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
329;14924;"Confinia Cephalalgica";journal;"11220279";0,101;Q4;3;9;42;120;2;31;0,05;13,33;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
330;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,100;Q4;3;18;40;253;0;36;0,00;14,06;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
331;4700151920;"Rivista Italiana di Neurobiologia";journal;"00356336";0,100;Q4;2;0;46;0;0;40;0,00;0,00;Italy;"Societa dei neurologi, neurochirurghi e neuroradiologi ospedalieri";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
332;17600155040;"Journal of Clinical Neurology";journal;"10041648";0,100;Q4;3;22;291;262;3;291;0,01;11,91;China;"Chinese Electronic Periodical Services";"Neurology (Q4); Neurology (clinical) (Q4)"
333;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,100;Q4;3;63;273;411;0;270;0,00;6,52;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
334;20100195034;"Journal of Neurogastroenterology and Motility";journal;"20930879, 20930887";;-;28;87;0;2627;0;0;0,00;30,20;South Korea;"Korean Society of Neurogastroenterology and Motility";"Gastroenterology; Neurology (clinical)"
335;20500195018;"European Neurological Journal";journal;"20418000";;-;3;11;0;596;0;0;0,00;54,18;United Kingdom;"San Lucas Medical";"Neurology; Neurology (clinical)"
336;21100211367;"Advances in Alzheimer's Disease";book series;"22105727, 22105735";;-;9;91;0;6280;0;0;0,00;69,01;Netherlands;"IOS Press";"Neurology (clinical)"
337;19700201171;"Surgical Neurology International";journal;"21527806";;-;21;32;0;610;0;0;0,00;19,06;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical); Surgery"
338;19700201503;"Dusunen Adam";journal;"13095749, 10188681";;-;6;54;0;1551;0;0;0,00;28,72;Turkey;"Bakirkoy Research and Training Hospital for Psychiatry, Neurology and Neurosurgery";"Neurology (clinical); Psychiatry and Mental Health"
339;21100199761;"Open Spine Journal";journal;"18765327";;-;2;6;0;203;0;0;0,00;33,83;Netherlands;"Bentham Science Publishers B.V.";"Neurology (clinical); Orthopedics and Sports Medicine"
340;19900191888;"Journal of Parkinson's Disease";journal;"1877718, 18777171";;-;25;38;0;2014;0;0;0,00;53,00;Netherlands;"IOS Press";"Cellular and Molecular Neuroscience; Neurology (clinical)"
