Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
224;12100154808;"Journal of Korean Neurosurgical Society";journal;"12258245";0,153;Q3;26;191;107;4234;44;107;0,41;22,17;South Korea;"Daehan sin'gyeong oe'gwa haghoe";"Neurology (clinical) (Q3); Surgery (Q3); Neuroscience (miscellaneous) (Q4)"
225;17193;"Interventional Neuroradiology";journal;"11239344";0,151;Q3;29;77;283;1065;35;251;0,19;13,83;Italy;"Centauro SRL";"Cardiology and Cardiovascular Medicine (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q4)"
226;62420;"Turkish Neurosurgery";journal;"10195149";0,151;Q4;20;83;186;1852;57;184;0,39;22,31;Turkey;"Turkish Neurosurgical Society";"Surgery (Q3); Neurology (clinical) (Q4)"
227;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,148;Q4;11;59;174;1128;36;150;0,24;19,12;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
228;12578;"Douleurs";journal;"16245687";0,145;Q4;8;97;191;1089;21;149;0,13;11,23;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
229;7200153153;"Journal of Epilepsy and Clinical Neurophysiology";journal;"16762649";0,143;Q4;10;36;145;650;23;126;0,13;18,06;Brazil;"Liga Brasileira de Epilepsia";"Neurology (Q4); Neurology (clinical) (Q4); Physiology (medical) (Q4)"
230;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,140;Q4;15;25;64;196;18;58;0,31;7,84;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q3); Neurology (clinical) (Q4)"
231;19700174949;"Postepy Psychiatrii i Neurologii";journal;"12302813";0,136;Q4;5;77;141;1845;10;128;0,08;23,96;Poland;"Instytut Psychiatrii I Neurologii";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
232;4000151610;"International Journal of Neuroprotection and Neurogeneration";journal;"17451183, 17451191";0,134;Q4;5;0;55;0;13;48;0,13;0,00;United Kingdom;"RPA Publishers.";"Neurology (clinical) (Q4); Pharmacology (Q4)"
233;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,133;Q4;11;88;284;2303;49;257;0,21;26,17;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Neurology (clinical) (Q4); Surgery (Q4)"
234;19700180720;"Handbook of Clinical Neurophysiology";book series;"15674231";0,132;Q4;10;0;116;0;15;111;0,18;0,00;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
235;18057;"Neurosciences";journal;"13196138";0,131;Q4;14;97;270;1564;25;262;0,08;16,12;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
236;4700152407;"Annals of Indian Academy of Neurology";journal;"09722327";0,130;Q4;19;65;183;1853;47;156;0,32;28,51;India;"Medknow Publications";"Neurology (clinical) (Q4)"
237;17439;"Nervenheilkunde";journal;"07221541";0,130;Q4;16;145;571;4196;109;440;0,31;28,94;Germany;"Schattauer GmbH";"Family Practice (Q3); Neurology (clinical) (Q4)"
238;16076;"Headache and Pain: Diagnostic Challenges, Current Therapy";journal;"15458261";0,129;Q4;3;0;46;0;2;41;0,05;0,00;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
239;19700188600;"Activitas Nervosa Superior";journal;"18029698";0,128;Q4;6;20;12;825;3;12;0,25;41,25;Czech Republic;"Springer International Publishing AG";"Behavioral Neuroscience (Q4); Biological Psychiatry (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
240;5400152655;"Brain and nerve = Shinkei kenkyu no shinpo";journal;"18816096";0,127;Q4;10;178;123;5273;30;122;0,25;29,62;Japan;"Igaku Shoin Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q4)"
241;4700152448;"Yeni Symposium";journal;"13008773, 13044591";0,126;Q4;6;35;87;947;16;82;0,20;27,06;Turkey;"Cerrahpasa Tip Fakultesi Psikiyatri Klinigi";"Biological Psychiatry (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
242;144882;"Sen";journal;"16416007, 16443306";0,126;Q4;4;9;37;165;4;36;0,04;18,33;Poland;"Via Medica";"Neurology (clinical) (Q4)"
243;17459;"Neuro-Ophthalmology";journal;"01658107";0,126;Q4;20;61;131;1408;20;121;0,18;23,08;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
244;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,125;Q4;15;18;231;404;44;189;0,22;22,44;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
245;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,125;Q4;11;34;106;827;10;84;0,10;24,32;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
246;15400154700;"Progress in Neurology and Psychiatry";journal;"13677543";0,125;Q4;7;39;33;655;4;25;0,16;16,79;United States;"John Wiley & Sons Inc.";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatric Mental Health (Q4); Psychiatry and Mental Health (Q4)"
247;5000158601;"Journal of Pediatric Neurology";journal;"13042580";0,124;Q4;14;67;194;1551;32;190;0,21;23,15;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
248;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,123;Q4;5;21;57;194;3;54;0,03;9,24;France;"Elsevier Masson";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
249;4000148906;"NPG Neurologie - Psychiatrie - Geriatrie";journal;"16274830";0,123;Q4;7;47;160;902;8;145;0,05;19,19;France;"Elsevier Masson";"Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
250;145368;"Zeitschrift für Epileptologie";journal;"16176782, 16100646";0,121;Q4;6;36;75;900;14;73;0,27;25,00;Germany;"Steinkopff";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
251;19700175118;"Revista Mexicana de Neurociencia";journal;"16655044";0,120;Q4;4;62;60;1493;7;54;0,13;24,08;Mexico;"Academia Mexicana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Public Health, Environmental and Occupational Health (Q4)"
252;17946;"Neurologie und Rehabilitation";journal;"09472177";0,120;Q4;12;73;201;1322;16;186;0,08;18,11;Germany;"Kagerer Kommunikation";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
253;21100229204;"International Journal of Functional Informatics and Personalised Medicine";journal;"17562104, 17562112";0,120;Q4;7;28;29;768;11;29;0,38;27,43;Switzerland;"Inderscience Publishers";"Neurology (clinical) (Q4)"
254;21100213700;"Journal of Clinical Neurology";journal;"20055013, 17386586";0,119;Q4;31;36;28;1082;8;28;0,29;30,06;South Korea;"Korean Neurological Association";"Neurology (Q4); Neurology (clinical) (Q4)"
255;5800173393;"Women's Health Medicine";journal;"17441870";0,119;Q4;6;0;74;0;8;74;0,00;0,00;United States;"Medicine Publishing";"Obstetrics and Gynecology (Q3); Reproductive Medicine (Q3); Neurology (clinical) (Q4); Public Health, Environmental and Occupational Health (Q4)"
256;10800153315;"Progress in Neurotherapeutics and Neuropsychopharmacology";journal;"17482321";0,119;Q4;4;0;51;0;7;36;0,14;0,00;United Kingdom;"Cambridge University Press";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
257;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,118;Q4;6;56;93;1865;10;78;0,12;33,30;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
258;15512;"Epilepsies";journal;"11496576";0,117;Q4;7;63;156;1202;13;133;0,04;19,08;France;"John Libbey Eurotext";"Neurology (Q4); Neurology (clinical) (Q4)"
259;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,116;Q4;7;33;77;1192;13;72;0,13;36,12;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Physiology (medical) (Q4)"
260;19291;"Revista Neurologica Argentina";journal;"15153347, 03250938";0,116;Q4;6;41;58;840;5;55;0,10;20,49;Argentina;"Sociedad Neurologica Argentina";"Neurology (clinical) (Q4)"
261;21935;"Pain Clinic";journal;"01691112";0,116;Q4;18;0;113;0;12;106;0,07;0,00;United Kingdom;"Maney Publishing";"Anesthesiology and Pain Medicine (Q4); Neurology (clinical) (Q4)"
262;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,115;Q4;10;30;90;626;9;85;0,10;20,87;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
263;18099;"No To Hattatsu";journal;"00290831";0,114;Q4;11;83;238;1030;23;228;0,09;12,41;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
264;5300152729;"Pelvi-perineologie";journal;"17783712";0,114;Q4;6;38;137;977;20;130;0,17;25,71;Germany;"Springer Verlag";"Obstetrics and Gynecology (Q3); Neurology (clinical) (Q4)"
265;19400156832;"Brain Impairment";journal;"14439646";0,114;Q4;16;21;23;820;3;22;0,14;39,05;United Kingdom;"Cambridge University Press";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Speech and Hearing (Q4)"
266;130169;"Sinapse";journal;"1645281";0,113;Q4;5;18;82;733;6;77;0,00;40,72;Portugal;"Sociedade Portuguesa de Neurologia";"Cellular and Molecular Neuroscience (Q4); Neurology (clinical) (Q4)"
267;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,113;Q4;6;107;270;1586;10;268;0,05;14,82;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
268;17700156702;"Journal of Neurological Sciences";journal;"13021664, 13001817";0,112;Q4;6;79;55;1578;5;53;0,09;19,97;Turkey;"Ege University Press";"Neurology (Q4); Neurology (clinical) (Q4)"
269;3200147816;"Chinese Journal of Cerebrovascular Diseases";journal;"16725921";0,112;Q4;4;161;334;2770;10;331;0,01;17,20;China;"China Association of Doctors";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
270;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,111;Q4;4;36;76;987;3;69;0,04;27,42;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
271;17500155017;"Medecine du Sommeil";journal;"17694493";0,111;Q4;4;24;98;597;3;86;0,02;24,88;France;"Elsevier Masson";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
272;11500153302;"Coluna/ Columna";journal;"18081851";0,110;Q4;7;71;69;1491;5;65;0,08;21,00;Brazil;"Bevilaqua Publisher";"Neurology (clinical) (Q4); Orthopedics and Sports Medicine (Q4); Surgery (Q4)"
273;19700174913;"Therapeutic Advances in Neurological Disorders";journal;"17562856, 17562864";0,110;Q4;35;33;19;2252;4;13;0,31;68,24;United Kingdom;"SAGE Publications";"Neurology (Q4); Neurology (clinical) (Q4); Pharmacology (Q4)"
274;91878;"Archivos de Neurociencias";journal;"10285938";0,108;Q4;5;44;130;1506;3;118;0,01;34,23;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
275;144607;"Neuroforum";journal;"09470875";0,107;Q4;3;16;54;164;1;53;0,03;10,25;Germany;"Walter de Gruyter GmbH";"Neurology (Q4); Neurology (clinical) (Q4)"
276;21100823135;"Journal of Neuroendovascular Therapy";journal;"18824072, 21862494";0,107;Q4;3;16;40;240;1;40;0,03;15,00;Japan;"The Japanese Society of Neuroendovascular Therapy";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
277;4700151708;"Pan Arab Journal of Neurosurgery";journal;"13196995";0,106;Q4;4;55;177;1255;4;157;0,03;22,82;Saudi Arabia;"Pan Arab Neurosurgical Society";"Neurology (clinical) (Q4)"
278;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,106;Q4;12;287;692;7604;31;689;0,04;26,49;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
279;55924;"Akupunktur und Traditionelle Chinesische Medizin";journal;"16146891";0,105;Q4;1;0;5;0;0;4;0,00;0,00;Germany;"Medizinisch Literarische Verlagsgesellschaft mbH";"Complementary and Alternative Medicine (Q4); Neurology (clinical) (Q4)"
280;19700180775;"NeuroImmune Biology";book series;"15677443";0,104;Q4;9;17;53;2420;5;46;0,11;142,35;Netherlands;"Elsevier BV";"Immunology (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
281;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,104;Q4;10;91;33;2396;4;31;0,08;26,33;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
282;5100155058;"Aktualnosci Neurologiczne";journal;"16419227";0,104;Q4;4;35;83;1403;2;83;0,02;40,09;Poland;"Malgorzata Pachecka";"Neurology (clinical) (Q4)"
283;20011;"Chinese Journal of Neurology";journal;"10067876";0,103;Q4;7;146;413;2164;13;413;0,02;14,82;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
284;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,103;Q4;7;42;121;483;2;121;0,01;11,50;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
285;4700151920;"Rivista Italiana di Neurobiologia";journal;"00356336";0,103;Q4;2;15;84;298;2;77;0,02;19,87;Italy;"Societa dei neurologi, neurochirurghi e neuroradiologi ospedalieri";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
286;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,102;Q4;3;18;58;357;3;56;0,05;19,83;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
287;3900148505;"Neurologia Suplementos";journal;"16955374";0,102;Q4;2;15;45;307;2;44;0,05;20,47;Spain;"Sociedad Española de Neurología";"Neurology (clinical) (Q4)"
288;4000151712;"Chinese Journal of Contemporary Neurology and Neurosurgery";journal;"16726731";0,102;Q4;7;117;186;2237;10;183;0,04;19,12;China;"Tianjin Huanhu Hospital";"Neurology (Q4); Neurology (clinical) (Q4)"
289;17523;"Neurologia Croatica";journal;"03538842";0,102;Q4;5;8;24;163;2;24;0,13;20,38;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
290;19259;"Revista Brasileira de Neurologia e Psiquiatria";journal;"14140365";0,101;Q4;1;10;16;186;0;14;0,00;18,60;Brazil;"Editora Cientifica Nacional";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
291;36252;"Neurologia-Neurocirugia Psiquiatria";journal;"00283851";0,101;Q4;2;3;16;31;0;16;0,00;10,33;Mexico;"Sociedad Mexicana De Neurologia Y Psychiatria";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
292;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,101;Q4;3;37;121;641;1;121;0,01;17,32;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
293;145672;"Udar Mozgu - Problemy Interdyscyplinarne";journal;"15056740";0,101;Q4;4;12;41;471;2;41;0,04;39,25;Poland;"Volumed";"Neurology (clinical) (Q4)"
294;14924;"Confinia Cephalalgica";journal;"11220279";0,101;Q4;3;14;44;131;1;35;0,04;9,36;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
295;19700174955;"Revista Neurociencias";journal;"19844905, 01043579";0,101;Q4;7;84;51;1880;1;48;0,02;22,38;Brazil;"Universidade Federal de Sao Paulo";"Neurology (Q4); Neurology (clinical) (Q4)"
296;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,101;Q4;3;16;36;275;0;36;0,00;17,19;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
297;15680;"Giornale di Neuropsicofarmacologia";journal;"03919048";0,100;Q4;1;0;45;0;0;38;0,00;0,00;Italy;"C I C Edizioni International srl";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)"
298;23950;"Neurophysiologie-Labor";journal;"14394847";0,100;Q4;3;13;40;152;1;39;0,04;11,69;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Pathology and Forensic Medicine (Q4); Physiology (medical) (Q4)"
299;17600155040;"Journal of Clinical Neurology";journal;"10041648";0,100;Q4;3;88;90;890;0;90;0,00;10,11;China;"Chinese Electronic Periodical Services";"Neurology (Q4); Neurology (clinical) (Q4)"
300;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,100;Q4;3;0;315;0;0;313;0,00;0,00;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
301;19900191908;"Innovations in Clinical Neuroscience";journal;"21588333, 21588341";;-;22;83;0;1815;0;0;0,00;21,87;United States;"Matrix Medical Communications";"Neurology (clinical); Psychiatry and Mental Health"
302;19700177306;"International Journal of Alzheimer's Disease";journal;"20908024, 20900252";;-;37;1;0;54;0;0;0,00;54,00;Egypt;"Hindawi Publishing Corporation";"Aging; Behavioral Neuroscience; Cellular and Molecular Neuroscience; Cognitive Neuroscience; Neurology; Neurology (clinical)"
303;17700155406;"Epilepsy and Seizure";journal;"18825567";;-;1;2;0;79;0;0;0,00;39,50;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (clinical)"
304;15800154701;"PM and R";journal;"19341482";;-;47;191;0;5572;0;0;0,00;29,17;United States;"Elsevier";"Medicine (miscellaneous); Neurology; Neurology (clinical); Physical Therapy, Sports Therapy and Rehabilitation; Rehabilitation; Sports Science"
305;19700172802;"Dementia e Neuropsychologia";journal;"19805764";;-;13;52;0;1807;0;0;0,00;34,75;Brazil;"Associacao Neurologia Cognitiva e do Comportamento";"Cognitive Neuroscience; Geriatrics and Gerontology; Neurology; Neurology (clinical); Sensory Systems"
306;19700174989;"Iranian Journal of Child Neurology";journal;"17354668, 20080700";;-;8;26;0;548;0;0;0,00;21,08;Iran;"The Iranian Child Neurology Society";"Neurology; Neurology (clinical); Pediatrics, Perinatology and Child Health"
307;21100820732;"Romanian Journal of Neurology/ Revista Romana de Neurologie";journal;"18438148, 20696094";;-;3;41;0;757;0;0;0,00;18,46;Romania;"Editura Medicala";"Neurology; Neurology (clinical)"
308;19700174928;"ASN Neuro";journal;"17590914";;-;31;21;0;1334;0;0;0,00;63,52;United Kingdom;"Portland Press, Ltd.";"Neurology (clinical); Neuroscience (miscellaneous)"
309;21100199118;"European Neurological Review";journal;"17583837";;-;7;46;0;2082;0;0;0,00;45,26;United Kingdom;"Touch Briefings";"Neurology; Neurology (clinical)"
310;19700175012;"Internet Journal of Neurology";journal;"1531295";;-;3;25;0;452;0;0;0,00;18,08;United States;"Internet Scientific Publications";"Neurology (clinical)"
311;21100229200;"Frontiers in Evolutionary Neuroscience";journal;"1663070";;-;16;4;0;177;0;0;0,00;44,25;Switzerland;"Frontiers Media S.A.";"Neurology (clinical); Neuroscience (miscellaneous)"
312;19400157220;"ArgoSpine News and Journal";journal;"19577737, 19577729";;-;4;72;0;514;0;0;0,00;7,14;Germany;"Springer Verlag";"Anatomy; Biomedical Engineering; Neurology (clinical); Orthopedics and Sports Medicine; Radiology, Nuclear Medicine and Imaging; Surgery"
313;17500155106;"Egyptian Journal of Neurology, Psychiatry and Neurosurgery";journal;"11101083, 16878329";;-;5;65;0;1775;0;0;0,00;27,31;Germany;"Medknow Publications";"Neurology (clinical); Neuroscience (miscellaneous); Psychiatric Mental Health; Psychiatry and Mental Health; Surgery"
314;19400158590;"Journal of Neurodevelopmental Disorders";journal;"18661955, 18661947";;-;32;30;0;2192;0;0;0,00;73,07;United Kingdom;"BioMed Central";"Cognitive Neuroscience; Neurology (clinical); Pathology and Forensic Medicine; Pediatrics, Perinatology and Child Health"
315;19700201513;"Journal of NeuroInterventional Surgery";journal;"17598486, 17598478";;-;32;36;0;903;0;0;0,00;25,08;United Kingdom;"BMJ Publishing Group";"Medicine (miscellaneous); Neurology (clinical); Surgery"
316;19400157159;"2009 4th International IEEE/EMBS Conference on Neural Engineering, NER '09";conference and proceedings;"-";;-;13;188;0;2496;0;0;0,00;13,28;United States;"";"Biomedical Engineering; Neurology (clinical); Neuroscience (miscellaneous)"
