Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
230;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,104;Q4;12;246;627;2873;28;625;0,04;11,68;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
231;18743;"Psychologie et NeuroPsychiatrie du Vieillissement";journal;"17601703";0,103;Q4;16;53;42;868;3;42;0,07;16,38;France;"John Libbey Eurotext";"Biological Psychiatry (Q4); Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
232;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,103;Q4;10;1;7;29;0;7;0,00;29,00;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
233;19291;"Revista Neurologica Argentina";journal;"15153347, 03250938";0,102;Q4;6;33;71;701;1;59;0,02;21,24;Argentina;"Sociedad Neurologica Argentina";"Neurology (clinical) (Q4)"
234;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,102;Q4;6;33;72;1186;2;60;0,03;35,94;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
235;85898;"CPD Bulletin Neurology";journal;"1466142";0,102;Q4;1;0;14;0;0;11;0,00;0,00;United Kingdom;"Rila Publications, Ltd.";"Neurology (clinical) (Q4)"
236;80627;"Headache Quarterly";journal;"10597565";0,102;Q4;8;0;36;0;2;29;0,00;0,00;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
237;17700155012;"Handbook of Clinical Neurology";book series;"00729752";0,101;Q4;35;18;18;0;0;15;0,00;0,00;United States;"Elsevier Science Inc.";"Medicine (miscellaneous) (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
238;20011;"Chinese Journal of Neurology";journal;"10067876";0,101;Q4;7;94;241;1033;11;210;0,06;10,99;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
239;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,101;Q4;4;17;43;435;2;41;0,08;25,59;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
240;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,101;Q4;3;20;51;221;1;44;0,00;11,05;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
241;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,101;Q4;10;18;42;269;3;34;0,00;14,94;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
242;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,100;Q4;3;19;44;414;0;41;0,00;21,79;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
243;78212;"Operative Techniques in Neurosurgery";journal;"1092440";0,100;Q4;12;34;87;952;1;77;0,02;28,00;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q4); Surgery (Q4)"
244;15680;"Giornale di Neuropsicofarmacologia";journal;"03919048";0,100;Q4;1;23;91;296;0;84;0,00;12,87;Italy;"C I C Edizioni International srl";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)"
245;74053;"Akupunktur";journal;"03403130";0,100;Q4;4;15;96;36;1;88;0,02;2,40;Germany;"Medizinisch Literarische Verlagsgesellschaft mbH";"Neurology (clinical) (Q4)"
246;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,100;Q4;3;44;112;678;0;111;0,00;15,41;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
247;144726;"Reviews in Neurological Diseases";journal;"15452913";;-;19;38;0;776;0;0;0,00;20,42;United States;"MedReviews";"Neurology; Neurology (clinical)"
248;17500155017;"Medecine du Sommeil";journal;"17694493";;-;4;21;0;379;0;0;0,00;18,05;France;"Elsevier Masson";"Behavioral Neuroscience; Cognitive Neuroscience; Neurology; Neurology (clinical); Neuropsychology and Physiological Psychology"
249;15013;"Current Treatment Options in Neurology";journal;"10928480, 15343138";;-;34;47;0;2116;0;0;0,00;45,02;United States;"Current Science Inc.";"Neurology (clinical)"
250;130034;"Current Alzheimer Research";journal;"15672050";;-;74;30;0;2339;0;0;0,00;77,97;United Arab Emirates;"Bentham Science Publishers";"Neurology; Neurology (clinical)"
251;55924;"Akupunktur und Traditionelle Chinesische Medizin";journal;"16146891";;-;1;21;0;23;0;0;0,00;1,10;Germany;"Medizinisch Literarische Verlagsgesellschaft mbH";"Complementary and Alternative Medicine; Neurology (clinical)"
252;4000148906;"NPG Neurologie - Psychiatrie - Geriatrie";journal;"16274830";;-;7;65;0;805;0;0;0,00;12,38;France;"Elsevier Masson";"Geriatrics and Gerontology; Neurology (clinical); Psychiatry and Mental Health"
253;145096;"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet lapja = official journal of the Hungarian Association of Psychopharmacology";journal;"14198711";;-;13;32;0;547;0;0;0,00;17,09;Hungary;"Neuroline";"Neurology (clinical); Neuropsychology and Physiological Psychology; Neuroscience (miscellaneous); Pharmacology, Toxicology and Pharmaceutics (miscellaneous)"
254;5800173393;"Women's Health Medicine";journal;"17441870";;-;6;13;0;96;0;0;0,00;7,38;United States;"Medicine Publishing";"Neurology (clinical); Obstetrics and Gynecology; Public Health, Environmental and Occupational Health; Reproductive Medicine"
255;14990;"Current Neuropharmacology";journal;"1570159";;-;53;32;0;4283;0;0;0,00;133,84;United Arab Emirates;"Bentham Science Publishers";"Medicine (miscellaneous); Neurology; Neurology (clinical); Pharmacology; Pharmacology (medical); Psychiatry and Mental Health"
256;3300147817;"EMC - Neurologie";journal;"17624231";;-;4;26;0;1842;0;0;0,00;70,85;France;"Editions scientifique et medicales Elsevier SAS";"Neurology; Neurology (clinical)"
257;19400156832;"Brain Impairment";journal;"14439646";;-;16;15;0;623;0;0;0,00;41,53;United Kingdom;"Cambridge University Press";"Behavioral Neuroscience; Cognitive Neuroscience; Neurology; Neurology (clinical); Neuropsychology and Physiological Psychology; Speech and Hearing"
258;5100155080;"Neurotherapeutics";journal;"19337213";;-;96;51;0;4216;0;0;0,00;82,67;United States;"Springer New York LLC";"Neurology (clinical); Pharmacology; Pharmacology (medical)"
259;37369;"Journal of Neurosurgery: Spine";journal;"15475646, 15475654";;-;78;32;0;83;0;0;0,00;2,59;United States;"American Association of Neurological Surgeons";"Medicine (miscellaneous); Neurology; Neurology (clinical); Surgery"
260;130054;"Neurocritical Care";journal;"15416933, 15560961";;-;59;59;0;2406;0;0;0,00;40,78;United States;"Humana Press, Inc.";"Critical Care and Intensive Care Medicine; Neurology (clinical)"
261;17300154985;"Autism Research";journal;"19393806";;-;49;10;0;453;0;0;0,00;45,30;United States;"John Wiley & Sons Inc.";"Genetics (clinical); Neurology (clinical); Neuroscience (miscellaneous)"
262;25336;"Neurodegenerative Diseases";journal;"16602862, 16602854";;-;49;30;0;1386;0;0;0,00;46,20;Switzerland;"S. Karger AG";"Neurology; Neurology (clinical)"
263;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";;-;5;22;0;197;0;0;0,00;8,95;France;"Elsevier Masson";"Neurology (clinical); Rehabilitation"
