Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
332;4700151920;"Rivista Italiana di Neurobiologia";journal;"00356336";0,102;Q4;2;0;15;0;0;13;0,00;0,00;Italy;"Societa dei neurologi, neurochirurghi e neuroradiologi ospedalieri";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
333;17600155040;"Journal of Clinical Neurology";journal;"10041648";0,101;Q4;3;131;223;1180;5;223;0,04;9,01;China;"Chinese Electronic Periodical Services";"Neurology (Q4); Neurology (clinical) (Q4)"
334;19259;"Revista Brasileira de Neurologia e Psiquiatria";journal;"14140365";0,101;Q4;1;0;18;0;1;16;0,00;0,00;Brazil;"Editora Cientifica Nacional";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
335;145672;"Udar Mozgu - Problemy Interdyscyplinarne";journal;"15056740";0,101;Q4;4;0;27;0;2;27;0,13;0,00;Poland;"Volumed";"Neurology (clinical) (Q4)"
336;36252;"Neurologia-Neurocirugia Psiquiatria";journal;"00283851";0,101;Q4;2;0;28;0;0;28;0,00;0,00;Mexico;"Sociedad Mexicana De Neurologia Y Psychiatria";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
337;14924;"Confinia Cephalalgica";journal;"11220279";0,101;Q4;3;6;38;57;0;30;0,00;9,50;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
338;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,101;Q4;10;19;79;400;5;78;0,00;21,05;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
339;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,100;Q4;5;22;63;244;1;59;0,03;11,09;France;"Elsevier Masson";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
340;21100211367;"Advances in Alzheimer's Disease";book series;"22105727, 22105735";0,100;Q4;9;45;91;3626;0;83;0,00;80,58;Netherlands;"IOS Press";"Neurology (clinical) (Q4)"
341;4700151708;"Pan Arab Journal of Neurosurgery";journal;"13196995";0,100;Q4;4;0;158;0;3;147;0,01;0,00;Saudi Arabia;"Pan Arab Neurosurgical Society";"Neurology (clinical) (Q4)"
342;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,100;Q4;3;27;116;527;0;115;0,00;19,52;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
343;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,100;Q4;3;56;135;377;0;133;0,00;6,73;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
344;21100784000;"Journal of Pediatric Neuroradiology";journal;"13096680, 13096745";;-;4;39;0;1174;0;0;0,00;30,10;United States;"Thieme Medical Publishers";"Neurology (clinical); Pediatrics, Perinatology and Child Health; Radiology, Nuclear Medicine and Imaging"
345;20000195097;"Multiple Sclerosis and Related Disorders";journal;"22110348";;-;18;42;0;1392;0;0;0,00;33,14;United States;"Elsevier";"Medicine (miscellaneous); Neurology; Neurology (clinical)"
346;21100332455;"Journal of Huntington's disease";journal;"18796400, 18796397";;-;14;27;0;1483;0;0;0,00;54,93;Netherlands;"IOS Press";"Cellular and Molecular Neuroscience; Neurology (clinical)"
347;21100222534;"NeuroImage: Clinical";journal;"22131582";;-;38;20;0;1214;0;0;0,00;60,70;Netherlands;"Elsevier BV";"Cognitive Neuroscience; Neurology; Neurology (clinical); Radiology, Nuclear Medicine and Imaging"
348;21100797005;"Journal of Pediatric Epilepsy";journal;"2146457, 21464588";;-;4;36;0;1117;0;0;0,00;31,03;United States;"Thieme Medical Publishers";"Neurology (clinical); Pediatrics, Perinatology and Child Health"
349;21100217607;"International Journal of MS Care";journal;"15372073";;-;12;46;0;1192;0;0;0,00;25,91;United States;"Consortium of Multiple Sclerosis Centers (CMSC)";"Advanced and Specialized Nursing; Neurology (clinical)"
350;21100256102;"Translational Neurodegeneration";journal;"20479158";;-;21;21;0;1285;0;0;0,00;61,19;United Kingdom;"BioMed Central";"Cellular and Molecular Neuroscience; Cognitive Neuroscience; Neurology (clinical)"
351;21100466753;"Operative Neurosurgery";journal;"23324260, 23324252";;-;9;40;0;401;0;0;0,00;10,03;United States;"Oxford University Press";"Neurology (clinical); Surgery"
352;21100456200;"British Journal of Neuroscience Nursing";journal;"17470307";;-;1;1;0;34;0;0;0,00;34,00;United Kingdom;"Mark Allen Publishing Ltd.";"Neurology (clinical); Nursing (miscellaneous)"
353;21100466855;"Neurology and Therapy";journal;"21936536, 21938253";;-;8;5;0;214;0;0;0,00;42,80;United States;"Springer Healthcare";"Neurology; Neurology (clinical)"
354;21100258754;"Brain Research Journal";journal;"19352875";;-;1;7;0;431;0;0;0,00;61,57;United States;"Nova Science Publishers Inc.";"Neurology; Neurology (clinical)"
