Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2007);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
226;19700180775;"NeuroImmune Biology";book series;"15677443";0,124;Q4;9;31;48;3397;7;44;0,16;109,58;Netherlands;"Elsevier BV";"Immunology (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
227;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,124;Q4;5;22;60;73;4;52;0,10;3,32;France;"Elsevier Masson";"Rehabilitation (Q3); Neurology (clinical) (Q4)"
228;17439;"Nervenheilkunde";journal;"07221541";0,124;Q4;16;187;503;4969;100;412;0,27;26,57;Germany;"Schattauer GmbH";"Family Practice (Q4); Neurology (clinical) (Q4)"
229;28657;"Bolest";journal;"12120634, 12126861";0,123;Q4;5;21;81;465;4;73;0,07;22,14;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
230;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,122;Q4;15;90;217;2117;37;188;0,22;23,52;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
231;10800153315;"Progress in Neurotherapeutics and Neuropsychopharmacology";journal;"17482321";0,122;Q4;4;17;16;608;0;1;0,00;35,76;United Kingdom;"Cambridge University Press";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
232;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,122;Q4;6;24;91;1060;14;78;0,20;44,17;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
233;144882;"Sen";journal;"16416007, 16443306";0,122;Q4;4;13;22;469;5;22;0,23;36,08;Poland;"Via Medica";"Neurology (clinical) (Q4)"
234;40483;"Ideggyogyaszati Szemle";journal;"00191442";0,120;Q4;12;70;129;1046;19;127;0,12;14,94;Hungary;"Kiadja Es Terjeszti A Literatura Medica";"Neurology (Q4); Neurology (clinical) (Q4)"
235;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,120;Q4;11;49;172;1087;16;149;0,11;22,18;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
236;18057;"Neurosciences";journal;"13196138";0,120;Q4;14;78;242;1382;18;234;0,09;17,72;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
237;78212;"Operative Techniques in Neurosurgery";journal;"1092440";0,119;Q4;12;0;71;0;6;63;0,03;0,00;United Kingdom;"W. B. Saunders Co., Ltd.";"Neurology (clinical) (Q4); Surgery (Q4)"
238;92891;"Seminars in Neurosurgery";journal;"15268012";0,118;Q4;8;0;25;0;7;19;0,00;0,00;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q4)"
239;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,116;Q4;16;111;310;1828;22;299;0,04;16,47;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
240;18099;"No To Hattatsu";journal;"00290831";0,116;Q4;11;77;239;742;28;216;0,12;9,64;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
241;17459;"Neuro-Ophthalmology";journal;"01658107";0,115;Q4;20;43;86;706;8;83;0,10;16,42;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
242;4700152407;"Annals of Indian Academy of Neurology";journal;"09722327";0,114;Q4;19;58;55;1306;4;42;0,10;22,52;India;"Medknow Publications";"Neurology (clinical) (Q4)"
243;4700152448;"Yeni Symposium";journal;"13008773, 13044591";0,114;Q4;6;28;26;956;6;26;0,23;34,14;Turkey;"Cerrahpasa Tip Fakultesi Psikiyatri Klinigi";"Biological Psychiatry (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
244;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,113;Q4;21;27;92;708;11;84;0,13;26,22;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
245;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,112;Q4;11;45;93;616;11;86;0,14;13,69;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
246;91878;"Archivos de Neurociencias";journal;"10285938";0,112;Q4;5;42;136;1029;4;120;0,03;24,50;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
247;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,111;Q4;12;205;693;4753;39;692;0,04;23,19;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
248;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,111;Q4;4;35;61;1216;1;55;0,03;34,74;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
249;15680;"Giornale di Neuropsicofarmacologia";journal;"03919048";0,111;Q4;1;12;65;129;1;57;0,03;10,75;Italy;"C I C Edizioni International srl";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)"
250;145672;"Udar Mozgu - Problemy Interdyscyplinarne";journal;"15056740";0,110;Q4;4;14;24;417;1;24;0,04;29,79;Poland;"Volumed";"Neurology (clinical) (Q4)"
251;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,110;Q4;11;116;202;2560;16;191;0,05;22,07;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Neurology (clinical) (Q4); Surgery (Q4)"
252;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,108;Q4;6;82;251;1556;5;250;0,01;18,98;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
253;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,108;Q4;3;43;136;739;2;134;0,01;17,19;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
254;4700152268;"CONTINUUM Lifelong Learning in Neurology";journal;"10802371";0,108;Q4;23;84;65;3368;5;57;0,09;40,10;United States;"Lippincott Williams & Wilkins Ltd.";"Genetics (clinical) (Q4); Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
255;19700180838;"Blue Books of Practical Neurology";book series;"18773419";0,107;Q4;6;0;21;0;1;19;0,00;0,00;Netherlands;"Elsevier BV";"Neurology (Q4); Neurology (clinical) (Q4)"
256;16076;"Headache and Pain: Diagnostic Challenges, Current Therapy";journal;"15458261";0,107;Q4;3;22;79;384;3;68;0,02;17,45;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
257;19291;"Revista Neurologica Argentina";journal;"15153347, 03250938";0,107;Q4;6;19;86;629;4;74;0,05;33,11;Argentina;"Sociedad Neurologica Argentina";"Neurology (clinical) (Q4)"
258;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,106;Q4;7;41;115;368;9;110;0,07;8,98;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
259;4000148906;"NPG Neurologie - Psychiatrie - Geriatrie";journal;"16274830";0,105;Q4;7;44;178;756;9;157;0,06;17,18;France;"Elsevier Masson";"Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
260;15624;"Focus on Parkinson's Disease";journal;"09242015";0,103;Q4;2;5;19;120;1;16;0,00;24,00;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
261;5800179587;"Journal of Brachial Plexus and Peripheral Nerve Injury";journal;"17497221";0,103;Q4;17;24;9;337;1;8;0,13;14,04;United Kingdom;"BioMed Central";"Neurology (Q4); Neurology (clinical) (Q4)"
262;19700183500;"Neurology, Neurophysiology and Neuroscience";journal;"19331266";0,103;Q4;4;5;8;77;0;8;0,00;15,40;United States;"Neuroscience Publications";"Medicine (miscellaneous) (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
263;17300154985;"Autism Research";journal;"19393806";0,102;Q4;49;0;10;0;0;10;0,00;0,00;United States;"John Wiley & Sons Inc.";"Genetics (clinical) (Q4); Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
264;3900148505;"Neurologia Suplementos";journal;"16955374";0,102;Q4;2;17;14;392;0;11;0,00;23,06;Spain;"Sociedad Española de Neurología";"Neurology (clinical) (Q4)"
265;3300147817;"EMC - Neurologie";journal;"17624231";0,102;Q4;4;0;65;0;5;64;0,08;0,00;France;"Editions scientifique et medicales Elsevier SAS";"Neurology (Q4); Neurology (clinical) (Q4)"
266;74053;"Akupunktur";journal;"03403130";0,101;Q4;4;0;15;0;0;14;0,00;0,00;Germany;"Medizinisch Literarische Verlagsgesellschaft mbH";"Neurology (clinical) (Q4)"
267;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,101;Q4;3;16;49;273;2;48;0,00;17,06;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
268;20011;"Chinese Journal of Neurology";journal;"10067876";0,101;Q4;7;146;376;1701;6;359;0,01;11,65;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
269;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,101;Q4;3;20;53;322;2;52;0,06;16,10;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
270;5300152729;"Pelvi-perineologie";journal;"17783712";0,101;Q4;6;65;21;1525;0;21;0,00;23,46;Germany;"Springer Verlag";"Neurology (clinical) (Q4); Obstetrics and Gynecology (Q4)"
271;17500155017;"Medecine du Sommeil";journal;"17694493";0,101;Q4;4;30;92;459;4;82;0,05;15,30;France;"Elsevier Masson";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
272;17523;"Neurologia Croatica";journal;"03538842";0,101;Q4;5;8;26;176;0;26;0,00;22,00;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
273;144607;"Neuroforum";journal;"09470875";0,101;Q4;3;15;31;102;0;29;0,00;6,80;Germany;"Walter de Gruyter GmbH";"Neurology (Q4); Neurology (clinical) (Q4)"
274;4700151920;"Rivista Italiana di Neurobiologia";journal;"00356336";0,101;Q4;2;39;34;930;0;33;0,00;23,85;Italy;"Societa dei neurologi, neurochirurghi e neuroradiologi ospedalieri";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
275;5100155058;"Aktualnosci Neurologiczne";journal;"16419227";0,101;Q4;4;33;34;1304;0;34;0,00;39,52;Poland;"Malgorzata Pachecka";"Neurology (clinical) (Q4)"
276;4000151712;"Chinese Journal of Contemporary Neurology and Neurosurgery";journal;"16726731";0,100;Q4;7;39;37;508;0;37;0,00;13,03;China;"Tianjin Huanhu Hospital";"Neurology (Q4); Neurology (clinical) (Q4)"
277;4700151708;"Pan Arab Journal of Neurosurgery";journal;"13196995";0,100;Q4;4;50;41;1049;0;37;0,00;20,98;Saudi Arabia;"Pan Arab Neurosurgical Society";"Neurology (clinical) (Q4)"
278;23950;"Neurophysiologie-Labor";journal;"14394847";0,100;Q4;3;12;46;225;0;45;0,00;18,75;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Pathology and Forensic Medicine (Q4); Physiology (medical) (Q4)"
279;55924;"Akupunktur und Traditionelle Chinesische Medizin";journal;"16146891";0,100;Q4;1;0;59;0;0;48;0,00;0,00;Germany;"Medizinisch Literarische Verlagsgesellschaft mbH";"Complementary and Alternative Medicine (Q4); Neurology (clinical) (Q4)"
280;130169;"Sinapse";journal;"1645281";0,100;Q4;5;19;60;438;1;58;0,02;23,05;Portugal;"Sociedade Portuguesa de Neurologia";"Cellular and Molecular Neuroscience (Q4); Neurology (clinical) (Q4)"
281;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,100;Q4;10;32;70;623;3;61;0,04;19,47;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
282;3200147816;"Chinese Journal of Cerebrovascular Diseases";journal;"16725921";0,100;Q4;4;115;76;1740;0;75;0,00;15,13;China;"China Association of Doctors";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
283;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,100;Q4;3;0;346;0;1;345;0,00;0,00;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
284;62420;"Turkish Neurosurgery";journal;"10195149";0,100;Q4;20;58;107;1037;2;106;0,02;17,88;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q4); Surgery (Q4)"
285;5800173393;"Women's Health Medicine";journal;"17441870";0,100;Q4;6;0;170;0;0;170;0,00;0,00;United States;"Medicine Publishing";"Neurology (clinical) (Q4); Obstetrics and Gynecology (Q4); Public Health, Environmental and Occupational Health (Q4); Reproductive Medicine (Q4)"
286;19700174949;"Postepy Psychiatrii i Neurologii";journal;"12302813";;-;5;73;0;1722;0;0;0,00;23,59;Poland;"Instytut Psychiatrii I Neurologii";"Clinical Psychology; Neurology; Neurology (clinical); Psychiatry and Mental Health"
287;19700180837;"Blue Books of Neurology";book series;"1877184";;-;5;37;0;4488;0;0;0,00;121,30;Netherlands;"Elsevier BV";"Neurology; Neurology (clinical)"
288;21100823135;"Journal of Neuroendovascular Therapy";journal;"18824072, 21862494";;-;3;8;0;88;0;0;0,00;11,00;Japan;"The Japanese Society of Neuroendovascular Therapy";"Cardiology and Cardiovascular Medicine; Neurology (clinical)"
289;5900153302;"Future Neurology";journal;"14796708, 17486971";;-;27;77;0;4146;0;0;0,00;53,84;United Kingdom;"Future Medicine Ltd.";"Neurology; Neurology (clinical)"
290;5400152655;"Brain and nerve = Shinkei kenkyu no shinpo";journal;"18816096";;-;10;15;0;0;0;0;0,00;0,00;Japan;"Igaku Shoin Ltd.";"Medicine (miscellaneous); Neurology (clinical)"
291;10600153347;"Brain Imaging and Behavior";journal;"19317557, 19317565";;-;34;10;0;521;0;0;0,00;52,10;United States;"Springer New York LLC";"Behavioral Neuroscience; Cellular and Molecular Neuroscience; Cognitive Neuroscience; Neurology; Neurology (clinical); Psychiatry and Mental Health; Radiology, Nuclear Medicine and Imaging"
292;6100152801;"Journal of LGBT Health Research";journal;"15574091, 15574105";;-;17;9;0;384;0;0;0,00;42,67;United States;"Haworth Press Inc.";"Neurology (clinical)"
