Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
230;88257;"Giornale Italiano di Riflessoterapia ed Agopuntura";journal;"11203560";0,102;Q4;2;0;10;0;0;10;0,00;0,00;Italy;"Edizioni Libreria Cortina";"Neurology (clinical) (Q4)"
231;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,102;Q4;7;32;119;278;2;118;0,00;8,69;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
232;7200153153;"Journal of Epilepsy and Clinical Neurophysiology";journal;"16762649";0,101;Q4;10;37;16;743;0;13;0,00;20,08;Brazil;"Liga Brasileira de Epilepsia";"Neurology (Q4); Neurology (clinical) (Q4); Physiology (medical) (Q4)"
233;19259;"Revista Brasileira de Neurologia e Psiquiatria";journal;"14140365";0,101;Q4;1;0;18;0;0;15;0,00;0,00;Brazil;"Editora Cientifica Nacional";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
234;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,101;Q4;10;19;23;340;1;17;0,06;17,89;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
235;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,101;Q4;4;16;40;441;2;40;0,07;27,56;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
236;91169;"S.N.";journal;"11370351";0,101;Q4;1;0;21;0;1;18;0,00;0,00;Spain;"";"Neurology (clinical) (Q4)"
237;85898;"CPD Bulletin Neurology";journal;"1466142";0,101;Q4;1;0;22;0;0;19;0,00;0,00;United Kingdom;"Rila Publications, Ltd.";"Neurology (clinical) (Q4)"
238;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,101;Q4;3;23;21;443;0;19;0,00;19,26;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
239;70276;"Brazilian Journal of Epilepsy and Clinical Neurophysiology";journal;"01049275";0,101;Q4;4;0;23;0;0;20;0,00;0,00;Brazil;"Servico De Neurologia Do Hospital Sao Lucas Da Pucrs";"Neurology (clinical) (Q4)"
240;19241;"Revista Brasileira de Neurologia";journal;"01018469";0,101;Q4;5;0;22;0;0;22;0,00;0,00;Brazil;"ECN - Editora Cientifica Nacional Ltda.";"Neurology (clinical) (Q4)"
241;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,101;Q4;3;51;88;795;4;86;0,07;15,59;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
242;18057;"Neurosciences";journal;"13196138";0,100;Q4;14;79;49;1548;0;42;0,00;19,59;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
243;20011;"Chinese Journal of Neurology";journal;"10067876";0,100;Q4;7;95;227;957;9;203;0,05;10,07;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
244;14924;"Confinia Cephalalgica";journal;"11220279";0,100;Q4;3;11;77;124;1;64;0,00;11,27;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
245;62420;"Turkish Neurosurgery";journal;"10195149";0,100;Q4;20;28;75;372;0;75;0,00;13,29;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q4); Surgery (Q4)"
246;15680;"Giornale di Neuropsicofarmacologia";journal;"03919048";0,100;Q4;1;29;80;444;0;76;0,00;15,31;Italy;"C I C Edizioni International srl";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)"
247;16076;"Headache and Pain: Diagnostic Challenges, Current Therapy";journal;"15458261";;-;3;38;0;381;0;0;0,00;10,03;United States;"Cliggott Publishing Co.";"Neurology (clinical)"
248;145172;"Behavioral Sleep Medicine";journal;"15402002, 15402010";;-;38;17;0;46;0;0;0,00;2,71;United States;"Lawrence Erlbaum Associates Inc.";"Medicine (miscellaneous); Neurology (clinical); Neuroscience (miscellaneous); Psychology (miscellaneous)"
249;17700155012;"Handbook of Clinical Neurology";book series;"00729752";;-;35;18;0;0;0;0;0,00;0,00;United States;"Elsevier Science Inc.";"Medicine (miscellaneous); Neurology; Neurology (clinical)"
250;18743;"Psychologie et NeuroPsychiatrie du Vieillissement";journal;"17601703";;-;16;42;0;621;0;0;0,00;14,79;France;"John Libbey Eurotext";"Biological Psychiatry; Geriatrics and Gerontology; Neurology (clinical); Neuropsychology and Physiological Psychology"
251;5000158601;"Journal of Pediatric Neurology";journal;"13042580";;-;14;21;0;523;0;0;0,00;24,90;Germany;"Georg Thieme Verlag";"Neurology (clinical); Pediatrics, Perinatology and Child Health"
252;19700180720;"Handbook of Clinical Neurophysiology";book series;"15674231";;-;10;121;0;10491;0;0;0,00;86,70;Netherlands;"Elsevier BV";"Neurology (clinical); Neuroscience (miscellaneous)"
