Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
228;16076;"Headache and Pain: Diagnostic Challenges, Current Therapy";journal;"15458261";0,114;Q4;3;24;69;394;6;57;0,11;16,42;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
229;17463;"Neuroanatomy";journal;"13031775, 13031783";0,113;Q4;12;19;38;225;7;33;0,19;11,84;Turkey;"M. Mustafa Aldur";"Anatomy (Q4); Neurology (clinical) (Q4)"
230;14924;"Confinia Cephalalgica";journal;"11220279";0,113;Q4;3;17;49;162;4;36;0,13;9,53;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
231;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,113;Q4;4;19;44;514;3;40;0,10;27,05;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
232;55924;"Akupunktur und Traditionelle Chinesische Medizin";journal;"16146891";0,112;Q4;1;33;21;121;1;17;0,06;3,67;Germany;"Medizinisch Literarische Verlagsgesellschaft mbH";"Complementary and Alternative Medicine (Q4); Neurology (clinical) (Q4)"
233;19291;"Revista Neurologica Argentina";journal;"15153347, 03250938";0,111;Q4;6;27;99;570;3;84;0,03;21,11;Argentina;"Sociedad Neurologica Argentina";"Neurology (clinical) (Q4)"
234;4000148906;"NPG Neurologie - Psychiatrie - Geriatrie";journal;"16274830";0,111;Q4;7;55;65;527;1;59;0,02;9,58;France;"Elsevier Masson";"Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
235;15680;"Giornale di Neuropsicofarmacologia";journal;"03919048";0,110;Q4;1;27;95;386;1;84;0,02;14,30;Italy;"C I C Edizioni International srl";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)"
236;92891;"Seminars in Neurosurgery";journal;"15268012";0,110;Q4;8;0;103;0;2;79;0,02;0,00;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q4)"
237;91878;"Archivos de Neurociencias";journal;"10285938";0,110;Q4;5;46;127;1045;5;110;0,04;22,72;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
238;3300147817;"EMC - Neurologie";journal;"17624231";0,109;Q4;4;39;26;2895;4;25;0,16;74,23;France;"Editions scientifique et medicales Elsevier SAS";"Neurology (Q4); Neurology (clinical) (Q4)"
239;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,107;Q4;3;108;402;514;3;402;0,01;4,76;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
240;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,107;Q4;7;38;109;377;2;104;0,00;9,92;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
241;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,107;Q4;6;82;271;1419;7;268;0,02;17,30;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
242;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,106;Q4;3;16;63;373;1;60;0,02;23,31;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
243;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,106;Q4;10;19;8;519;2;8;0,29;27,32;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
244;17523;"Neurologia Croatica";journal;"03538842";0,106;Q4;5;8;33;224;2;33;0,00;28,00;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
245;21218;"JNMS - Journal of the Neuromusculoskeletal System";journal;"10678239";0,105;Q4;8;0;28;0;3;23;0,00;0,00;United States;"Data Trace Publishing Co.";"Neurology (clinical) (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)"
246;145096;"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet lapja = official journal of the Hungarian Association of Psychopharmacology";journal;"14198711";0,105;Q4;13;29;32;337;6;26;0,23;11,62;Hungary;"Neuroline";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)"
247;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,104;Q4;12;231;654;3989;31;652;0,04;17,27;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
248;20011;"Chinese Journal of Neurology";journal;"10067876";0,103;Q4;7;145;268;1730;14;237;0,03;11,93;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
249;15624;"Focus on Parkinson's Disease";journal;"09242015";0,103;Q4;2;8;11;86;0;8;0,00;10,75;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
250;80627;"Headache Quarterly";journal;"10597565";0,102;Q4;8;0;12;0;0;9;0,00;0,00;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
251;60724;"Journal of Neuro-AIDS";journal;"10697438";0,102;Q4;8;0;10;0;0;9;0,00;0,00;United States;"The Haworth Medical Press";"Neurology (clinical) (Q4)"
252;17300154985;"Autism Research";journal;"19393806";0,102;Q4;49;0;10;0;0;10;0,00;0,00;United States;"John Wiley & Sons Inc.";"Genetics (clinical) (Q4); Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
253;5800173393;"Women's Health Medicine";journal;"17441870";0,102;Q4;6;83;13;943;0;13;0,00;11,36;United States;"Medicine Publishing";"Neurology (clinical) (Q4); Obstetrics and Gynecology (Q4); Public Health, Environmental and Occupational Health (Q4); Reproductive Medicine (Q4)"
254;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,101;Q4;3;54;139;942;6;136;0,02;17,44;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
255;17500155017;"Medecine du Sommeil";journal;"17694493";0,101;Q4;4;35;21;699;0;19;0,00;19,97;France;"Elsevier Masson";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
256;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,101;Q4;5;23;22;104;2;21;0,10;4,52;France;"Elsevier Masson";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
257;62420;"Turkish Neurosurgery";journal;"10195149";0,101;Q4;20;40;77;847;1;77;0,00;21,18;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q4); Surgery (Q4)"
258;17700155012;"Handbook of Clinical Neurology";book series;"00729752";0,101;Q4;35;0;36;0;0;33;0,00;0,00;United States;"Elsevier Science Inc.";"Medicine (miscellaneous) (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
259;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,100;Q4;6;25;105;731;3;88;0,05;29,24;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
260;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,100;Q4;10;27;49;505;0;39;0,00;18,70;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
261;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,100;Q4;3;22;49;300;0;44;0,00;13,64;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
262;23950;"Neurophysiologie-Labor";journal;"14394847";0,100;Q4;3;15;58;362;0;57;0,00;24,13;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Pathology and Forensic Medicine (Q4); Physiology (medical) (Q4)"
263;17700156408;"Nature Reviews Neurology";journal;"17594758, 17594766";;-;113;13;0;332;0;0;0,00;25,54;United Kingdom;"Nature Publishing Group";"Cellular and Molecular Neuroscience; Neurology (clinical)"
264;3600148102;"Alzheimer's and Dementia";journal;"15525260, 15525279";;-;84;45;0;760;0;0;0,00;16,89;Netherlands;"Elsevier BV";"Cellular and Molecular Neuroscience; Developmental Neuroscience; Epidemiology; Geriatrics and Gerontology; Health Policy; Neurology (clinical); Psychiatry and Mental Health"
265;145368;"Zeitschrift für Epileptologie";journal;"16176782, 16100646";;-;6;22;0;501;0;0;0,00;22,77;Germany;"Steinkopff";"Neurology (clinical); Pediatrics, Perinatology and Child Health"
266;130169;"Sinapse";journal;"1645281";;-;5;15;0;284;0;0;0,00;18,93;Portugal;"Sociedade Portuguesa de Neurologia";"Cellular and Molecular Neuroscience; Neurology (clinical)"
267;3900148612;"Journal of Clinical Sleep Medicine";journal;"15509389, 15509397";;-;73;75;0;437;0;0;0,00;5,83;United States;"The American Academy of Sleep Medicine";"Neurology; Neurology (clinical); Pulmonary and Respiratory Medicine"
268;500147001;"Headache Currents";journal;"17435005, 17435013";;-;8;24;0;982;0;0;0,00;40,92;United Kingdom;"Blackwell Publishing Inc.";"Neurology (clinical)"
269;6400153146;"Head and Face Medicine";journal;"1746160";;-;29;14;0;312;0;0;0,00;22,29;United Kingdom;"BioMed Central";"Dentistry (miscellaneous); Medicine (miscellaneous); Neurology (clinical); Otorhinolaryngology"
270;145672;"Udar Mozgu - Problemy Interdyscyplinarne";journal;"15056740";;-;4;11;0;270;0;0;0,00;24,55;Poland;"Volumed";"Neurology (clinical)"
271;4700151920;"Rivista Italiana di Neurobiologia";journal;"00356336";;-;2;20;0;491;0;0;0,00;24,55;Italy;"Societa dei neurologi, neurochirurghi e neuroradiologi ospedalieri";"Neurology (clinical); Neuroscience (miscellaneous)"
272;3900148505;"Neurologia Suplementos";journal;"16955374";;-;2;9;0;308;0;0;0,00;34,22;Spain;"Sociedad Española de Neurología";"Neurology (clinical)"
273;144882;"Sen";journal;"16416007, 16443306";;-;4;9;0;376;0;0;0,00;41,78;Poland;"Via Medica";"Neurology (clinical)"
274;5400152651;"Frontiers of neurology and neuroscience";journal;"16604431";;-;22;16;0;638;0;0;0,00;39,88;Switzerland;"Karger";"Medicine (miscellaneous); Neurology (clinical); Neuroscience (miscellaneous)"
275;144607;"Neuroforum";journal;"09470875";;-;3;13;0;108;0;0;0,00;8,31;Germany;"Walter de Gruyter GmbH";"Neurology; Neurology (clinical)"
