Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
225;21100237605;"Epilepsy and Behavior Case Reports";journal;"22133232";0,420;Q3;9;53;145;758;153;140;1,08;14,30;Netherlands;"Elsevier BV";"Neurology (Q3); Neurology (clinical) (Q3); Behavioral Neuroscience (Q4)"
226;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,416;Q3;16;107;293;2192;295;282;1,04;20,49;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
227;21100790785;"Iranian Journal of Neurology";journal;"2008384, 22520058";0,415;Q3;2;0;9;0;8;9;0,50;0,00;Iran;"Tehran University of Medical Sciences";"Neurology (clinical) (Q3)"
228;17969;"Neurology India";journal;"00283886, 19984022";0,413;Q3;40;433;947;6589;567;301;1,87;15,22;India;"Medknow Publications";"Neurology (Q3); Neurology (clinical) (Q3)"
229;21100215180;"Neurology Research International";journal;"20901852, 20901860";0,411;Q3;23;15;61;439;78;60;1,05;29,27;Egypt;"Hindawi Publishing Corporation";"Neurology (Q3); Neurology (clinical) (Q3)"
230;21100780550;"Neurobiology of Sleep and Circadian Rhythms";journal;"24519944";0,407;Q3;3;13;5;1030;4;5;0,80;79,23;United States;"Elsevier Inc.";"Neurology (Q3); Neurology (clinical) (Q3); Pulmonary and Respiratory Medicine (Q3); Behavioral Neuroscience (Q4)"
231;19500157041;"Scandinavian Journal of Pain";journal;"18778860";0,401;Q3;15;173;234;5395;195;119;1,63;31,18;Netherlands;"Elsevier BV";"Anesthesiology and Pain Medicine (Q2); Neurology (clinical) (Q3)"
232;19700175048;"Open Neurology Journal";journal;"1874205";0,391;Q3;11;14;38;459;43;35;1,07;32,79;United Arab Emirates;"Bentham Science Publishers";"Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
233;12100154808;"Journal of Korean Neurosurgical Society";journal;"12258245";0,390;Q3;26;106;505;2645;476;491;0,93;24,95;South Korea;"Daehan sin'gyeong oe'gwa haghoe";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3); Surgery (Q3)"
234;28222;"Journal of Neuroscience Nursing";journal;"08880395";0,388;Q3;37;70;193;1062;174;161;0,97;15,17;United States;"Lippincott Williams & Wilkins Ltd.";"Medical and Surgical Nursing (Q1); Endocrine and Autonomic Systems (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
235;17546;"Acta Neurologica Belgica";journal;"03009009";0,376;Q3;30;215;418;3314;307;254;1,28;15,41;Belgium;"Springer-Verlag Italia";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
236;19900191908;"Innovations in Clinical Neuroscience";journal;"21588333, 21588341";0,375;Q3;22;41;123;1095;110;103;1,21;26,71;United States;"Matrix Medical Communications";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
237;17524;"Neurologia i Neurochirurgia Polska";journal;"00283843";0,372;Q3;21;94;255;2313;245;249;0,89;24,61;Poland;"Polish Neurological Society";"Neurology (clinical) (Q3); Surgery (Q3)"
238;18576;"Pediatric Neurosurgery";journal;"10162291, 14230305";0,366;Q3;67;76;190;1978;146;178;0,78;26,03;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Pediatrics, Perinatology and Child Health (Q3); Surgery (Q3)"
239;62420;"Turkish Neurosurgery";journal;"10195149";0,364;Q3;20;154;538;4237;403;507;0,75;27,51;Turkey;"Turkish Neurosurgical Society";"Neurology (clinical) (Q3); Surgery (Q3)"
240;18057;"Neurosciences";journal;"13196138";0,358;Q3;14;53;213;1132;171;155;1,10;21,36;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3)"
241;15873;"Journal of Clinical Neuromuscular Disease";journal;"15220443";0,358;Q3;21;30;123;575;85;97;0,69;19,17;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3)"
242;16868;"Motor Control";journal;"15432696, 10871640";0,357;Q3;40;29;91;1164;67;81;0,83;40,14;United States;"Human Kinetics Publishers, Inc.";"Neurology (clinical) (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q3); Physiology (medical) (Q3); Sports Science (Q3)"
243;19700175144;"Neurology International";journal;"20358377, 20358385";0,345;Q3;10;15;66;368;67;65;1,08;24,53;Italy;"PagePress";"Neurology (clinical) (Q3)"
244;18634;"Progress in Neurological Surgery";journal;"00796492";0,339;Q3;20;13;43;632;71;40;2,05;48,62;Switzerland;"S. Karger AG";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Surgery (Q3)"
245;17492;"Neuroendocrinology Letters";journal;"0172780";0,327;Q3;57;10;394;30;314;386;0,66;3,00;Sweden;"Maghira and Maas Publications";"Endocrinology, Diabetes and Metabolism (Q3); Medicine (miscellaneous) (Q3); Neurology (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Endocrine and Autonomic Systems (Q4); Endocrinology (Q4)"
246;19700201207;"Journal of Craniovertebral Junction and Spine";journal;"09748237, 09769285";0,327;Q3;14;79;140;1791;220;115;2,01;22,67;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical) (Q3); Surgery (Q3)"
247;19400156832;"Brain Impairment";journal;"14439646";0,321;Q3;16;29;68;1441;57;63;0,96;49,69;United Kingdom;"Cambridge University Press";"Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3); Speech and Hearing (Q3); Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4)"
248;5400152651;"Frontiers of neurology and neuroscience";journal;"16604431";0,317;Q3;22;29;128;1024;94;117;0,74;35,31;Switzerland;"Karger";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
249;18844;"Schmerz";journal;"14322129, 0932433";0,316;Q3;36;76;243;1956;228;202;1,22;25,74;Germany;"Springer Verlag";"Anesthesiology and Pain Medicine (Q3); Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
250;17541;"Acta Neurochirurgica, Supplement";journal;"00651419";0,315;Q3;62;50;224;1252;198;127;1,55;25,04;Germany;"Springer Verlag";"Neurology (clinical) (Q3); Surgery (Q3)"
251;5900153302;"Future Neurology";journal;"14796708, 17486971";0,314;Q3;27;30;161;1396;98;137;0,57;46,53;United Kingdom;"Future Medicine Ltd.";"Neurology (Q3); Neurology (clinical) (Q3)"
252;21100853502;"US Neurology";journal;"17584000, 17584019";0,314;Q3;3;0;19;0;8;17;0,50;0,00;United Kingdom;"Touch Briefings";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q3)"
253;19700174989;"Iranian Journal of Child Neurology";journal;"17354668, 20080700";0,313;Q3;8;51;155;1128;116;151;0,74;22,12;Iran;"The Iranian Child Neurology Society";"Neurology (Q3); Neurology (clinical) (Q3); Pediatrics, Perinatology and Child Health (Q3)"
254;17947;"Neurologist";journal;"10747931";0,312;Q3;53;55;96;1187;85;91;0,93;21,58;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
255;19700183107;"Case Reports in Neurology";journal;"1662680";0,306;Q3;10;44;143;262;118;143;0,87;5,95;Switzerland;"S. Karger AG";"Neurology (clinical) (Q3)"
256;17438;"Der Nervenarzt";journal;"14330407, 00282804";0,288;Q3;40;215;552;5795;396;462;0,77;26,95;Germany;"Springer Verlag";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neurology (Q4)"
257;19700201172;"Journal of Neurosciences in Rural Practice";journal;"09763155, 09763147";0,280;Q3;16;229;575;3536;284;327;0,82;15,44;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
258;21772;"Neurochirurgie";journal;"00283770";0,277;Q3;26;78;209;2263;154;190;0,76;29,01;France;"Elsevier Masson";"Neurology (clinical) (Q3); Surgery (Q3)"
259;19700188334;"Clinical and Experimental Neuroimmunology";journal;"17591961";0,240;Q3;11;72;225;2294;99;180;0,59;31,86;United Kingdom;"John Wiley and Sons Ltd";"Neurology (clinical) (Q3); Immunology (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Neuroscience (miscellaneous) (Q4)"
260;16819;"Journal of the History of the Neurosciences";journal;"0964704";0,238;Q3;22;34;93;1258;27;78;0,25;37,00;United Kingdom;"Taylor & Francis";"History and Philosophy of Science (Q2); Neurology (clinical) (Q3); Neuroscience (miscellaneous) (Q4)"
261;19269;"Revista de Neurologia";journal;"02100010";0,223;Q3;36;210;734;5511;291;499;0,61;26,24;Spain;"Viguera Editores";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
262;21100836861;"Advances in Autism";journal;"20563876, 20563868";0,222;Q3;3;26;33;1006;24;32;0,75;38,69;United Kingdom;"Emerald Group Publishing Ltd.";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Cognitive Neuroscience (Q4); Developmental and Educational Psychology (Q4); Neurology (Q4)"
263;23426;"Equilibrium Research";journal;"03855716";0,217;Q3;11;45;125;777;19;123;0,18;17,27;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
264;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,211;Q3;14;26;60;819;42;55;0,79;31,50;Germany;"Elsevier GmbH";"Neurology (clinical) (Q3); Psychiatry and Mental Health (Q3); Neuroscience (miscellaneous) (Q4)"
265;145096;"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet lapja = official journal of the Hungarian Association of Psychopharmacology";journal;"14198711";0,205;Q3;13;20;71;994;21;62;0,29;49,70;Hungary;"Neuroline";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4)"
266;19700172802;"Dementia e Neuropsychologia";journal;"19805764";0,205;Q3;13;65;186;2261;83;169;0,48;34,78;Brazil;"Associacao Neurologia Cognitiva e do Comportamento";"Neurology (clinical) (Q3); Cognitive Neuroscience (Q4); Geriatrics and Gerontology (Q4); Neurology (Q4); Sensory Systems (Q4)"
267;17459;"Neuro-Ophthalmology";journal;"01658107";0,205;Q3;20;84;161;955;58;158;0,40;11,37;United Kingdom;"Taylor & Francis";"Neurology (clinical) (Q3); Ophthalmology (Q4)"
268;17488;"Neurocirugia";journal;"11301473";0,203;Q3;18;52;145;1234;55;124;0,32;23,73;Spain;"Sociedad Espanola de Neurocirugia";"Neurology (clinical) (Q3); Surgery (Q3)"
269;21100348543;"Journal of Neurological Surgery Reports";journal;"21936366, 21936358";0,193;Q4;4;0;18;0;16;17;0,00;0,00;United States;"Thieme Medical Publishers";"Surgery (Q3); Neurology (clinical) (Q4)"
270;15633;"Fortschritte der Neurologie Psychiatrie";journal;"07204299, 14393522";0,184;Q4;29;74;349;2688;93;215;0,41;36,32;Germany;"Georg Thieme Verlag";"Medicine (miscellaneous) (Q3); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
271;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,183;Q4;7;64;200;1875;79;199;0,34;29,30;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q4)"
272;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,176;Q4;11;143;360;3501;143;317;0,56;24,48;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Surgery (Q3); Neurology (clinical) (Q4)"
273;15400154700;"Progress in Neurology and Psychiatry";journal;"13677543";0,176;Q4;7;29;123;313;30;87;0,36;10,79;United States;"John Wiley & Sons Inc.";"Psychiatric Mental Health (Q3); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
274;40483;"Ideggyogyaszati Szemle";journal;"00191442";0,171;Q4;12;50;182;1421;54;172;0,27;28,42;Hungary;"Kiadja Es Terjeszti A Literatura Medica";"Neurology (Q4); Neurology (clinical) (Q4)"
275;21100440512;"International Journal of Nutrition, Pharmacology, Neurological Diseases";journal;"22310738, 22312722";0,170;Q4;3;20;58;633;20;54;0,38;31,65;India;"Medknow Publications and Media Pvt. Ltd";"Pharmacology (medical) (Q3); Neurology (clinical) (Q4); Nutrition and Dietetics (Q4)"
276;19800188011;"Geriatrie et Psychologie Neuropsychiatrie du Vieillissement";journal;"21157863, 21158789";0,169;Q4;8;55;181;1890;57;154;0,42;34,36;France;"John Libbey Eurotext";"Medicine (miscellaneous) (Q3); Biological Psychiatry (Q4); Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
277;5400152655;"Brain and nerve = Shinkei kenkyu no shinpo";journal;"18816096";0,164;Q4;10;138;430;3939;101;428;0,27;28,54;Japan;"Igaku Shoin Ltd.";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
278;21100784273;"Journal of Intellectual Disability - Diagnosis and Treatment";journal;"22922598";0,164;Q4;3;12;67;381;12;65;0,23;31,75;Canada;"Lifescience Global";"Applied Psychology (Q4); Developmental and Educational Psychology (Q4); Health (social science) (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
279;21100315995;"Interdisciplinary Neurosurgery: Advanced Techniques and Case Management";journal;"22147519";0,164;Q4;4;104;136;1524;38;135;0,24;14,65;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Surgery (Q4)"
280;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,162;Q4;4;32;44;837;8;40;0,16;26,16;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
281;21775;"Neurological Surgery";journal;"03012603";0,161;Q4;19;125;380;1515;61;346;0,14;12,12;Japan;"Igaku-Shoin Ltd.";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Surgery (Q4)"
282;19200156707;"Neurology Asia";journal;"18236138";0,157;Q4;11;59;198;1164;48;185;0,23;19,73;Malaysia;"ASEAN Neurological Association";"Neurology (Q4); Neurology (clinical) (Q4)"
283;19313;"Clinical Neurology";journal;"0009918";0,155;Q4;18;98;492;1491;101;458;0,24;15,21;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q4)"
284;17551;"Acta Neurologica Taiwanica";journal;"1028768";0,153;Q4;20;18;89;504;29;81;0,30;28,00;Taiwan;"Taiwan Neurological Society";"Medicine (miscellaneous) (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
285;21100787040;"Clinical Neurophysiology Practice";journal;"2467981";0,152;Q4;2;28;20;970;10;18;0,56;34,64;Netherlands;"Elsevier BV";"Neurology (Q4); Neurology (clinical) (Q4); Physiology (medical) (Q4)"
286;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,151;Q4;15;27;88;391;31;74;0,22;14,48;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q3); Neurology (clinical) (Q4)"
287;21100199118;"European Neurological Review";journal;"17583837";0,151;Q4;7;27;92;959;24;74;0,33;35,52;United Kingdom;"Touch Briefings";"Neurology (Q4); Neurology (clinical) (Q4)"
288;19700201503;"Dusunen Adam";journal;"13095749, 10188681";0,149;Q4;6;54;154;1863;39;133;0,26;34,50;Turkey;"Bakirkoy Research and Training Hospital for Psychiatry, Neurology and Neurosurgery";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
289;19700188600;"Activitas Nervosa Superior";journal;"18029698";0,147;Q4;6;12;39;1166;16;39;0,32;97,17;Czech Republic;"Springer International Publishing AG";"Behavioral Neuroscience (Q4); Biological Psychiatry (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
290;11500153302;"Coluna/ Columna";journal;"18081851";0,147;Q4;7;60;182;1451;40;182;0,20;24,18;Brazil;"Bevilaqua Publisher";"Neurology (clinical) (Q4); Orthopedics and Sports Medicine (Q4); Surgery (Q4)"
291;19700174685;"Journal of Experimental Stroke and Translational Medicine";journal;"1939067";0,146;Q4;7;0;7;0;2;7;0,29;0,00;United States;"Society for Experimental Stroke";"Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
292;5100155058;"Aktualnosci Neurologiczne";journal;"16419227";0,138;Q4;4;13;87;657;10;87;0,07;50,54;Poland;"Malgorzata Pachecka";"Neurology (clinical) (Q4)"
293;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,137;Q4;11;31;106;889;14;84;0,14;28,68;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
294;5800179587;"Journal of Brachial Plexus and Peripheral Nerve Injury";journal;"17497221";0,136;Q4;17;4;23;91;12;21;0,17;22,75;United Kingdom;"BioMed Central";"Neurology (Q4); Neurology (clinical) (Q4)"
295;12578;"Douleurs";journal;"16245687";0,136;Q4;8;41;140;668;16;94;0,10;16,29;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
296;4000148906;"NPG Neurologie - Psychiatrie - Geriatrie";journal;"16274830";0,136;Q4;7;65;174;1497;33;162;0,22;23,03;France;"Elsevier Masson";"Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
297;19700175118;"Revista Mexicana de Neurociencia";journal;"16655044";0,135;Q4;4;0;49;0;7;46;0,00;0,00;Mexico;"Academia Mexicana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Public Health, Environmental and Occupational Health (Q4)"
298;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,135;Q4;12;362;920;10115;207;895;0,24;27,94;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
299;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,134;Q4;6;24;91;567;6;65;0,11;23,63;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
300;17439;"Nervenheilkunde";journal;"07221541";0,131;Q4;16;104;323;3178;55;284;0,21;30,56;Germany;"Schattauer GmbH";"Family Practice (Q4); Neurology (clinical) (Q4)"
301;17700156702;"Journal of Neurological Sciences";journal;"13021664, 13001817";0,128;Q4;6;39;267;1076;32;263;0,11;27,59;Turkey;"Ege University Press";"Neurology (Q4); Neurology (clinical) (Q4)"
302;17500155106;"Egyptian Journal of Neurology, Psychiatry and Neurosurgery";journal;"11101083, 16878329";0,127;Q4;5;0;167;0;26;167;0,17;0,00;Germany;"Medknow Publications";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatric Mental Health (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
303;21100364636;"International Journal of Epilepsy";journal;"22136320";0,126;Q4;2;34;55;1141;13;41;0,37;33,56;India;"Reed-Elsevier (India) Private Limited";"Neurology (clinical) (Q4)"
304;4000151712;"Chinese Journal of Contemporary Neurology and Neurosurgery";journal;"16726731";0,124;Q4;7;177;617;4223;89;612;0,16;23,86;China;"Tianjin Huanhu Hospital";"Neurology (Q4); Neurology (clinical) (Q4)"
305;21100805728;"Nevrologiya, Neiropsikhiatriya, Psikhosomatika";journal;"20742711, 23101342";0,124;Q4;2;85;72;2746;17;72;0,24;32,31;Russian Federation;"Ima-Press Publishing House";"Clinical Psychology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
306;14924;"Confinia Cephalalgica";journal;"11220279";0,124;Q4;3;18;37;299;2;33;0,09;16,61;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
307;21100426625;"Diagnostics in Neuropsychiatry";journal;"24058017";0,123;Q4;0;0;1;0;0;1;0,00;0,00;Netherlands;"Elsevier BV";"Behavioral Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
308;21100241775;"Epileptology";journal;"22128220";0,123;Q4;4;0;2;0;0;1;0,00;0,00;Germany;"Elsevier GmbH";"Neurology (clinical) (Q4)"
309;21100784000;"Journal of Pediatric Neuroradiology";journal;"13096680, 13096745";0,123;Q4;4;0;1;0;0;1;0,00;0,00;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
310;19700174949;"Postepy Psychiatrii i Neurologii";journal;"12302813";0,123;Q4;5;0;102;0;19;85;0,27;0,00;Poland;"Instytut Psychiatrii I Neurologii";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
311;19700174955;"Revista Neurociencias";journal;"19844905, 01043579";0,123;Q4;7;0;172;0;16;153;0,12;0,00;Brazil;"Universidade Federal de Sao Paulo";"Neurology (Q4); Neurology (clinical) (Q4)"
312;21100211367;"Advances in Alzheimer's Disease";book series;"22105727, 22105735";0,122;Q4;9;31;31;3099;2;31;0,06;99,97;Netherlands;"IOS Press";"Neurology (clinical) (Q4)"
313;18099;"No To Hattatsu";journal;"00290831";0,117;Q4;11;68;216;576;20;198;0,07;8,47;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
314;5000158601;"Journal of Pediatric Neurology";journal;"13042580";0,116;Q4;14;69;117;2178;11;109;0,11;31,57;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
315;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,116;Q4;6;84;266;1796;11;253;0,06;21,38;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
316;145368;"Zeitschrift für Epileptologie";journal;"16176782, 16100646";0,116;Q4;6;58;134;1177;13;105;0,15;20,29;Germany;"Steinkopff";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
317;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,116;Q4;10;0;228;0;31;158;0,22;0,00;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
318;19700175274;"Pratique Neurologique - FMC";journal;"18787762";0,116;Q4;2;51;167;863;9;142;0,07;16,92;France;"Elsevier Masson";"Neurology (clinical) (Q4)"
319;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,115;Q4;7;39;110;729;12;97;0,14;18,69;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Physiology (medical) (Q4)"
320;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,114;Q4;16;0;285;0;24;280;0,10;0,00;United States;"Lippincott Williams & Wilkins Ltd.";"Neurology (clinical) (Q4); Surgery (Q4)"
321;21100853007;"Archives of Neuroscience";journal;"23223944, 23225769";0,114;Q4;1;2;7;144;1;7;0,25;72,00;Netherlands;"Kowsar Medical Publishing Company";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatry and Mental Health (Q4)"
322;21100853554;"Neurology and Clinical Neuroscience";journal;"20494173";0,113;Q4;2;1;5;13;3;4;0,75;13,00;United Kingdom;"Wiley-Blackwell Publishing Ltd";"Neurology (Q4); Neurology (clinical) (Q4)"
323;19700201612;"Open Neurosurgery Journal";journal;"18765297";0,113;Q4;2;0;3;0;1;3;0,33;0,00;Netherlands;"Bentham Science Publishers B.V.";"Neurology (clinical) (Q4); Surgery (Q4)"
324;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,113;Q4;5;15;62;327;2;58;0,02;21,80;France;"Elsevier Masson";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
325;19700174633;"Turk Noroloji Dergisi";journal;"1301062";0,112;Q4;3;69;144;983;6;109;0,05;14,25;Turkey;"Turkish Journal of Neurology";"Neurology (clinical) (Q4)"
326;21100787785;"Journal of Neurodegenerative Diseases";journal;"20908601, 2090858";0,111;Q4;1;1;3;65;0;2;0,00;65,00;United States;"Hindawi Publishing Corporation";"Neurology (Q4); Neurology (clinical) (Q4)"
327;21100199761;"Open Spine Journal";journal;"18765327";0,111;Q4;2;0;2;0;0;2;0,00;0,00;Netherlands;"Bentham Science Publishers B.V.";"Neurology (clinical) (Q4); Orthopedics and Sports Medicine (Q4)"
328;19700175012;"Internet Journal of Neurology";journal;"1531295";0,111;Q4;3;0;2;0;0;2;0,00;0,00;United States;"Internet Scientific Publications";"Neurology (clinical) (Q4)"
329;91878;"Archivos de Neurociencias";journal;"10285938";0,111;Q4;5;29;94;873;4;91;0,01;30,10;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
330;20011;"Chinese Journal of Neurology";journal;"10067876";0,110;Q4;7;195;366;3955;19;366;0,05;20,28;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
331;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,110;Q4;11;57;147;276;10;111;0,10;4,84;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
332;19259;"Revista Brasileira de Neurologia e Psiquiatria";journal;"14140365";0,110;Q4;1;23;76;444;4;67;0,00;19,30;Brazil;"Editora Cientifica Nacional";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
333;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,110;Q4;15;77;52;2972;5;30;0,17;38,60;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
334;17946;"Neurologie und Rehabilitation";journal;"09472177";0,109;Q4;12;70;157;1668;15;140;0,14;23,83;Germany;"Kagerer Kommunikation";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
335;21100820732;"Romanian Journal of Neurology/ Revista Romana de Neurologie";journal;"18438148, 20696094";0,109;Q4;3;14;106;257;8;100;0,02;18,36;Romania;"Editura Medicala";"Neurology (Q4); Neurology (clinical) (Q4)"
336;21100797005;"Journal of Pediatric Epilepsy";journal;"2146457, 21464588";0,108;Q4;4;0;3;0;0;3;0,00;0,00;United States;"Thieme Medical Publishers";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
337;21100820672;"Nevrologicheskii Zhurnal";journal;"24130699, 15609545";0,108;Q4;1;36;47;1385;3;46;0,07;38,47;Russian Federation;"Izdatel'stvo Meditsina";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
338;3200147816;"Chinese Journal of Cerebrovascular Diseases";journal;"16725921";0,106;Q4;4;101;385;1704;12;382;0,03;16,87;China;"China Association of Doctors";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
