Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
230;7200153153;"Journal of Epilepsy and Clinical Neurophysiology";journal;"16762649";0,103;Q4;10;8;8;167;0;7;0,00;20,88;Brazil;"Liga Brasileira de Epilepsia";"Neurology (Q4); Neurology (clinical) (Q4); Physiology (medical) (Q4)"
231;60724;"Journal of Neuro-AIDS";journal;"10697438";0,103;Q4;8;6;7;236;0;7;0,00;39,33;United States;"The Haworth Medical Press";"Neurology (clinical) (Q4)"
232;19241;"Revista Brasileira de Neurologia";journal;"01018469";0,103;Q4;5;0;49;0;6;49;0,00;0,00;Brazil;"ECN - Editora Cientifica Nacional Ltda.";"Neurology (clinical) (Q4)"
233;85898;"CPD Bulletin Neurology";journal;"1466142";0,102;Q4;1;0;22;0;1;19;0,05;0,00;United Kingdom;"Rila Publications, Ltd.";"Neurology (clinical) (Q4)"
234;15624;"Focus on Parkinson's Disease";journal;"09242015";0,102;Q4;2;2;18;2;1;10;0,17;1,00;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
235;17523;"Neurologia Croatica";journal;"03538842";0,102;Q4;5;10;37;410;2;37;0,07;41,00;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
236;88257;"Giornale Italiano di Riflessoterapia ed Agopuntura";journal;"11203560";0,101;Q4;2;0;14;0;0;14;0,00;0,00;Italy;"Edizioni Libreria Cortina";"Neurology (clinical) (Q4)"
237;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,101;Q4;7;37;126;422;3;126;0,00;11,41;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
238;20011;"Chinese Journal of Neurology";journal;"10067876";0,101;Q4;7;79;226;670;5;207;0,04;8,48;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
239;19259;"Revista Brasileira de Neurologia e Psiquiatria";journal;"14140365";0,101;Q4;1;0;35;0;0;30;0,00;0,00;Brazil;"Editora Cientifica Nacional";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
240;70276;"Brazilian Journal of Epilepsy and Clinical Neurophysiology";journal;"01049275";0,100;Q4;4;0;47;0;0;37;0,00;0,00;Brazil;"Servico De Neurologia Do Hospital Sao Lucas Da Pucrs";"Neurology (clinical) (Q4)"
241;15680;"Giornale di Neuropsicofarmacologia";journal;"03919048";0,100;Q4;1;43;52;482;0;52;0,00;11,21;Italy;"C I C Edizioni International srl";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)"
242;74053;"Akupunktur";journal;"03403130";0,100;Q4;4;33;95;83;1;86;0,02;2,52;Germany;"Medizinisch Literarische Verlagsgesellschaft mbH";"Neurology (clinical) (Q4)"
243;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";;-;6;38;0;837;0;0;0,00;22,03;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical); Psychiatry and Mental Health; Surgery"
244;145679;"European Journal of Neurology, Supplement";journal;"14710552";;-;15;8;0;157;0;0;0,00;19,63;United Kingdom;"Rapid Science Publishers";"Neurology (clinical); Neuroscience (miscellaneous)"
245;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";;-;3;21;0;338;0;0;0,00;16,10;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine; Neurology (clinical)"
246;14853;"Cerebellum";journal;"14734222, 14734230";;-;57;34;0;2131;0;0;0,00;62,68;United States;"Springer New York";"Medicine (miscellaneous); Neurology; Neurology (clinical)"
247;40483;"Ideggyogyaszati Szemle";journal;"00191442";;-;12;49;0;673;0;0;0,00;13,73;Hungary;"Kiadja Es Terjeszti A Literatura Medica";"Neurology; Neurology (clinical)"
248;18057;"Neurosciences";journal;"13196138";;-;14;49;0;995;0;0;0,00;20,31;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical); Psychiatry and Mental Health"
249;17463;"Neuroanatomy";journal;"13031775, 13031783";;-;12;9;0;169;0;0;0,00;18,78;Turkey;"M. Mustafa Aldur";"Anatomy; Neurology (clinical)"
250;16860;"The Lancet Neurology";journal;"14744422";;-;240;123;0;4047;0;0;0,00;32,90;United Kingdom;"The Lancet Publishing Group";"Neurology (clinical)"
