Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Categories
222;145096;"Neuropsychopharmacologia Hungarica : a Magyar Pszichofarmakologiai Egyesulet lapja = official journal of the Hungarian Association of Psychopharmacology";journal;"14198711";0,175;Q3;13;27;78;791;27;68;0,43;29,30;Hungary;"Neuroline";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4)"
223;4700152407;"Annals of Indian Academy of Neurology";journal;"09722327";0,167;Q3;19;94;193;2327;64;168;0,38;24,76;India;"Medknow Publications";"Neurology (clinical) (Q3)"
224;18743;"Psychologie et NeuroPsychiatrie du Vieillissement";journal;"17601703";0,165;Q3;16;32;114;1416;36;97;0,46;44,25;France;"John Libbey Eurotext";"Geriatrics and Gerontology (Q3); Neurology (clinical) (Q3); Biological Psychiatry (Q4); Neuropsychology and Physiological Psychology (Q4)"
225;130133;"Aktuelle Neurologie, Supplement";journal;"14372754";0,164;Q3;10;4;119;56;34;111;0,39;14,00;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q3)"
226;5400152655;"Brain and nerve = Shinkei kenkyu no shinpo";journal;"18816096";0,163;Q3;10;159;301;3712;98;299;0,34;23,35;Japan;"Igaku Shoin Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3)"
227;23426;"Equilibrium Research";journal;"03855716";0,163;Q3;11;38;107;736;11;107;0,10;19,37;Japan;"Nihon Heiko Shinkeika Gakkai/Japan Society for Equilibrium Research";"Neurology (clinical) (Q3); Otorhinolaryngology (Q3)"
228;5000158601;"Journal of Pediatric Neurology";journal;"13042580";0,162;Q3;14;91;209;1999;54;206;0,23;21,97;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q3); Pediatrics, Perinatology and Child Health (Q3)"
229;28657;"Bolest";journal;"12120634, 12126861";0,158;Q3;5;34;77;542;6;64;0,09;15,94;Czech Republic;"TIGIS Spol. s.r.o.";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q3)"
230;4700152268;"CONTINUUM Lifelong Learning in Neurology";journal;"10802371";0,157;Q3;23;83;237;3131;59;188;0,29;37,72;United States;"Lippincott Williams & Wilkins Ltd.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Genetics (clinical) (Q4)"
231;21100202751;"The Neurodiagnostic journal";journal;"21646821";0,154;Q3;15;29;70;314;20;66;0,30;10,83;United Kingdom;"Taylor & Francis";"Medical Laboratory Technology (Q3); Neurology (clinical) (Q3)"
232;19313;"Clinical Neurology";journal;"0009918";0,154;Q3;18;234;489;1944;96;474;0,17;8,31;Japan;"Japanese Society of Neurology/Nihon Shinkei Gakkai";"Neurology (clinical) (Q3)"
233;17463;"Neuroanatomy";journal;"13031775, 13031783";0,153;Q3;12;2;46;21;14;45;0,14;10,50;Turkey;"M. Mustafa Aldur";"Anatomy (Q3); Neurology (clinical) (Q3)"
234;17403;"Motricite Cerebrale Readaptation Neurologie du Developpement";journal;"02455919";0,152;Q3;5;20;63;262;5;59;0,10;13,10;France;"Elsevier Masson";"Neurology (clinical) (Q3); Rehabilitation (Q3)"
235;19200156707;"Neurology Asia";journal;"18236138";0,151;Q4;11;43;65;880;26;63;0,41;20,47;Malaysia;"ASEAN Neurological Association";"Neurology (Q4); Neurology (clinical) (Q4)"
236;19400157159;"2009 4th International IEEE/EMBS Conference on Neural Engineering, NER '09";conference and proceedings;"-";0,149;-;13;0;188;0;93;186;0,50;0,00;United States;"";"Biomedical Engineering; Neurology (clinical); Neuroscience (miscellaneous)"
237;14861;"Ceska a Slovenska Neurologie a Neurochirurgie";journal;"18024041, 12107859";0,149;Q4;11;105;302;2777;91;277;0,42;26,45;Czech Republic;"Nakladatelske Stredisko CLSJE Purkyne";"Surgery (Q3); Neurology (clinical) (Q4)"
238;21777;"Neurosurgery Quarterly";journal;"10506438, 15344916";0,147;Q4;16;63;166;1483;39;163;0,18;23,54;United States;"Lippincott Williams & Wilkins Ltd.";"Surgery (Q3); Neurology (clinical) (Q4)"
239;19700180775;"NeuroImmune Biology";book series;"15677443";0,146;Q4;9;21;70;2854;32;60;0,73;135,90;Netherlands;"Elsevier BV";"Immunology (Q4); Neurology (Q4); Neurology (clinical) (Q4)"
240;7200153153;"Journal of Epilepsy and Clinical Neurophysiology";journal;"16762649";0,145;Q4;10;34;132;564;19;114;0,11;16,59;Brazil;"Liga Brasileira de Epilepsia";"Neurology (Q4); Neurology (clinical) (Q4); Physiology (medical) (Q4)"
241;17459;"Neuro-Ophthalmology";journal;"01658107";0,143;Q4;20;37;164;766;41;152;0,31;20,70;United Kingdom;"Taylor & Francis";"Ophthalmology (Q3); Neurology (clinical) (Q4)"
242;10800153315;"Progress in Neurotherapeutics and Neuropsychopharmacology";journal;"17482321";0,143;Q4;4;0;35;0;9;35;0,50;0,00;United Kingdom;"Cambridge University Press";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
243;18057;"Neurosciences";journal;"13196138";0,141;Q4;14;78;286;942;23;273;0,10;12,08;Saudi Arabia;"Saudi Arabian Armed Forces Hospital";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
244;17946;"Neurologie und Rehabilitation";journal;"09472177";0,140;Q4;12;49;210;920;24;195;0,12;18,78;Germany;"Kagerer Kommunikation";"Neurology (clinical) (Q4); Rehabilitation (Q4)"
245;9500153993;"Neuroradiology Journal";journal;"19714009, 23851996";0,140;Q4;16;117;352;2106;45;341;0,14;18,00;Italy;"SAGE Publications Inc.";"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
246;4000151610;"International Journal of Neuroprotection and Neurogeneration";journal;"17451183, 17451191";0,136;Q4;5;0;29;0;4;24;0,22;0,00;United Kingdom;"RPA Publishers.";"Neurology (clinical) (Q4); Pharmacology (Q4)"
247;12578;"Douleurs";journal;"16245687";0,136;Q4;8;75;235;724;18;163;0,10;9,65;France;"Elsevier Masson";"Anesthesiology and Pain Medicine (Q3); Neurology (clinical) (Q4)"
248;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"00347388";0,135;Q4;11;40;115;1142;14;93;0,10;28,55;Chile;"Sociedad Chilena de Neurologia psiquiatria y Neurocirugia";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
249;19700180720;"Handbook of Clinical Neurophysiology";book series;"15674231";0,134;Q4;10;40;71;2987;13;68;0,19;74,68;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
250;19700172802;"Dementia e Neuropsychologia";journal;"19805764";0,127;Q4;13;58;52;1897;17;48;0,35;32,71;Brazil;"Associacao Neurologia Cognitiva e do Comportamento";"Cognitive Neuroscience (Q4); Geriatrics and Gerontology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Sensory Systems (Q4)"
251;17439;"Nervenheilkunde";journal;"07221541";0,127;Q4;16;130;524;3449;106;420;0,30;26,53;Germany;"Schattauer GmbH";"Family Practice (Q3); Neurology (clinical) (Q4)"
252;19356;"Schweizer Archiv für Neurologie und Psychiatrie";journal;"02587661";0,127;Q4;11;76;176;1296;29;150;0,20;17,05;Switzerland;"Schwabe and Co. AG";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
253;18099;"No To Hattatsu";journal;"00290831";0,127;Q4;11;80;242;892;29;228;0,09;11,15;Japan;"Japanese Society of Child Neurology";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
254;21100229204;"International Journal of Functional Informatics and Personalised Medicine";journal;"17562104, 17562112";0,125;Q4;7;22;57;578;25;57;0,44;26,27;Switzerland;"Inderscience Publishers";"Neurology (clinical) (Q4)"
255;19700174955;"Revista Neurociencias";journal;"19844905, 01043579";0,125;Q4;7;97;135;2620;12;125;0,10;27,01;Brazil;"Universidade Federal de Sao Paulo";"Neurology (Q4); Neurology (clinical) (Q4)"
256;21100823135;"Journal of Neuroendovascular Therapy";journal;"18824072, 21862494";0,125;Q4;3;11;56;161;5;56;0,08;14,64;Japan;"The Japanese Society of Neuroendovascular Therapy";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
257;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,123;Q4;4;17;87;430;2;81;0,00;25,29;Ecuador;"Sociedad Ecuatoriana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4)"
258;19700174989;"Iranian Journal of Child Neurology";journal;"17354668, 20080700";0,123;Q4;8;44;26;1004;7;26;0,27;22,82;Iran;"The Iranian Child Neurology Society";"Neurology (Q4); Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
259;11500153302;"Coluna/ Columna";journal;"18081851";0,122;Q4;7;71;140;1493;14;132;0,11;21,03;Brazil;"Bevilaqua Publisher";"Neurology (clinical) (Q4); Orthopedics and Sports Medicine (Q4); Surgery (Q4)"
260;4000148906;"NPG Neurologie - Psychiatrie - Geriatrie";journal;"16274830";0,122;Q4;7;49;149;997;15;142;0,12;20,35;France;"Elsevier Masson";"Geriatrics and Gerontology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
261;15400154700;"Progress in Neurology and Psychiatry";journal;"13677543";0,120;Q4;7;32;72;508;6;54;0,11;15,88;United States;"John Wiley & Sons Inc.";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatric Mental Health (Q4); Psychiatry and Mental Health (Q4)"
262;15512;"Epilepsies";journal;"11496576";0,120;Q4;7;46;176;1263;8;154;0,06;27,46;France;"John Libbey Eurotext";"Neurology (Q4); Neurology (clinical) (Q4)"
263;19700175118;"Revista Mexicana de Neurociencia";journal;"16655044";0,118;Q4;4;60;122;1957;3;107;0,03;32,62;Mexico;"Academia Mexicana de Neurologia";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Public Health, Environmental and Occupational Health (Q4)"
264;5300152729;"Pelvi-perineologie";journal;"17783712";0,118;Q4;6;66;154;1428;27;144;0,08;21,64;Germany;"Springer Verlag";"Obstetrics and Gynecology (Q3); Neurology (clinical) (Q4)"
265;19700174949;"Postepy Psychiatrii i Neurologii";journal;"12302813";0,116;Q4;5;81;218;1794;16;180;0,07;22,15;Poland;"Instytut Psychiatrii I Neurologii";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
266;17700156702;"Journal of Neurological Sciences";journal;"13021664, 13001817";0,115;Q4;6;71;134;1526;15;129;0,12;21,49;Turkey;"Ege University Press";"Neurology (Q4); Neurology (clinical) (Q4)"
267;17623;"Aktuelle Neurologie";journal;"14389428, 03024350";0,115;Q4;15;75;184;2084;20;149;0,15;27,79;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4)"
268;17606;"African Journal of Neurological Sciences";journal;"10158618, 19922647";0,114;Q4;10;26;95;478;11;92;0,10;18,38;Egypt;"Pan African Association of Neurological Sciences";"Neurology (Q4); Neurology (clinical) (Q4)"
269;16852;"Klinische Neurophysiologie";journal;"14340275, 14394081";0,113;Q4;7;35;84;928;8;77;0,11;26,51;Germany;"Georg Thieme Verlag";"Neurology (clinical) (Q4); Physiology (medical) (Q4)"
270;130169;"Sinapse";journal;"1645281";0,112;Q4;5;18;55;280;3;50;0,06;15,56;Portugal;"Sociedade Portuguesa de Neurologia";"Cellular and Molecular Neuroscience (Q4); Neurology (clinical) (Q4)"
271;17500155017;"Medecine du Sommeil";journal;"17694493";0,112;Q4;4;24;86;575;5;73;0,09;23,96;France;"Elsevier Masson";"Behavioral Neuroscience (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)"
272;17700155406;"Epilepsy and Seizure";journal;"18825567";0,111;Q4;1;3;2;42;0;2;0,00;14,00;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (clinical) (Q4)"
273;17283;"Bollettino - Lega Italiana contro l'Epilessia";journal;"0394560";0,111;Q4;3;72;201;351;5;199;0,03;4,88;Italy;"Lega Italiana contro I'Epilessia";"Neurology (clinical) (Q4)"
274;4700151708;"Pan Arab Journal of Neurosurgery";journal;"13196995";0,110;Q4;4;52;191;1265;2;171;0,02;24,33;Saudi Arabia;"Pan Arab Neurosurgical Society";"Neurology (clinical) (Q4)"
275;16243;"Journal für Neurologie, Neurochirurgie und Psychiatrie";journal;"16809440, 16081587";0,109;Q4;6;51;116;1554;10;95;0,07;30,47;Austria;"Krause & Pachernegg GmbH";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
276;19909;"Journal of the Japan Epilepsy Society";journal;"13475509, 09120890";0,108;Q4;3;11;45;136;2;43;0,04;12,36;Japan;"Nihon Tenkan Gakkai/Japan Epilepsy Society";"Neurology (Q4); Neurology (clinical) (Q4)"
277;110337;"Zhurnal Nevrologii i Psikhiatrii imeni S.S. Korsakova";journal;"19977298";0,107;Q4;12;304;763;6394;45;756;0,05;21,03;Russian Federation;"Media Sphera";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
278;21935;"Pain Clinic";journal;"01691112";0,106;Q4;18;0;52;0;6;46;0,00;0,00;United Kingdom;"Maney Publishing";"Anesthesiology and Pain Medicine (Q4); Neurology (clinical) (Q4)"
279;23950;"Neurophysiologie-Labor";journal;"14394847";0,106;Q4;3;14;39;131;1;37;0,00;9,36;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Pathology and Forensic Medicine (Q4); Physiology (medical) (Q4)"
280;144882;"Sen";journal;"16416007, 16443306";0,105;Q4;4;0;33;0;2;29;0,12;0,00;Poland;"Via Medica";"Neurology (clinical) (Q4)"
281;17970;"Neurology Psychiatry and Brain Research";journal;"09419500";0,104;Q4;14;0;94;0;8;91;0,03;0,00;Germany;"Elsevier GmbH";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatry and Mental Health (Q4)"
282;144607;"Neuroforum";journal;"09470875";0,104;Q4;3;28;52;395;5;49;0,06;14,11;Germany;"Walter de Gruyter GmbH";"Neurology (Q4); Neurology (clinical) (Q4)"
283;17500155106;"Egyptian Journal of Neurology, Psychiatry and Neurosurgery";journal;"11101083, 16878329";0,104;Q4;5;70;65;1777;1;65;0,02;25,39;Germany;"Medknow Publications";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatric Mental Health (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
284;19700175012;"Internet Journal of Neurology";journal;"1531295";0,104;Q4;3;24;25;458;3;22;0,14;19,08;United States;"Internet Scientific Publications";"Neurology (clinical) (Q4)"
285;12751;"Japanese Journal of Neurosurgery";journal;"0917950";0,104;Q4;6;103;296;1739;12;291;0,03;16,88;Japan;"Nihon No Shinkei Geka Konguresu/Japanese Congress of Neurological Surgeons";"Neurology (clinical) (Q4); Surgery (Q4)"
286;145368;"Zeitschrift für Epileptologie";journal;"16176782, 16100646";0,104;Q4;6;46;81;610;6;78;0,09;13,26;Germany;"Steinkopff";"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
287;19400157220;"ArgoSpine News and Journal";journal;"19577737, 19577729";0,103;Q4;4;29;72;333;2;15;0,13;11,48;Germany;"Springer Verlag";"Anatomy (Q4); Biomedical Engineering (Q4); Neurology (clinical) (Q4); Orthopedics and Sports Medicine (Q4); Radiology, Nuclear Medicine and Imaging (Q4); Surgery (Q4)"
288;38536;"Turk Serebrovaskuler Hastaliklar Dergisi";journal;"13011375";0,103;Q4;3;29;58;595;2;56;0,00;20,52;Turkey;"Turkish Society of Cerebrovascular Diseases";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4)"
289;17600155040;"Journal of Clinical Neurology";journal;"10041648";0,103;Q4;3;113;178;1088;4;178;0,02;9,63;China;"Chinese Electronic Periodical Services";"Neurology (Q4); Neurology (clinical) (Q4)"
290;145672;"Udar Mozgu - Problemy Interdyscyplinarne";journal;"15056740";0,103;Q4;4;8;40;211;1;40;0,04;26,38;Poland;"Volumed";"Neurology (clinical) (Q4)"
291;145668;"Supplements to Clinical neurophysiology";journal;"1567424";0,102;Q4;24;27;32;0;1;29;0,03;0,00;Netherlands;"Elsevier BV";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
292;3900148505;"Neurologia Suplementos";journal;"16955374";0,102;Q4;2;0;55;0;4;54;0,05;0,00;Spain;"Sociedad Española de Neurología";"Neurology (clinical) (Q4)"
293;4000151712;"Chinese Journal of Contemporary Neurology and Neurosurgery";journal;"16726731";0,102;Q4;7;118;266;3159;4;259;0,01;26,77;China;"Tianjin Huanhu Hospital";"Neurology (Q4); Neurology (clinical) (Q4)"
294;4700152448;"Yeni Symposium";journal;"13008773, 13044591";0,102;Q4;6;46;96;1272;8;87;0,10;27,65;Turkey;"Cerrahpasa Tip Fakultesi Psikiyatri Klinigi";"Biological Psychiatry (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
295;3200147816;"Chinese Journal of Cerebrovascular Diseases";journal;"16725921";0,101;Q4;4;160;419;2539;5;412;0,01;15,87;China;"China Association of Doctors";"Cardiology and Cardiovascular Medicine (Q4); Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
296;15624;"Focus on Parkinson's Disease";journal;"09242015";0,101;Q4;2;0;19;0;0;14;0,00;0,00;Netherlands;"PMSI Bugamor BV";"Neurology (Q4); Neurology (clinical) (Q4)"
297;19259;"Revista Brasileira de Neurologia e Psiquiatria";journal;"14140365";0,101;Q4;1;8;26;155;1;23;0,04;19,38;Brazil;"Editora Cientifica Nacional";"Neurology (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)"
298;19336;"Zhurnal Voprosy Neirokhirurgii Imeni N.N. Burdenko";journal;"00428817";0,101;Q4;7;46;126;68;2;126;0,01;1,48;Russian Federation;"Media Sphera Publishing Group";"Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4)"
299;36252;"Neurologia-Neurocirugia Psiquiatria";journal;"00283851";0,101;Q4;2;6;19;167;0;19;0,00;27,83;Mexico;"Sociedad Mexicana De Neurologia Y Psychiatria";"Clinical Psychology (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)"
300;16076;"Headache and Pain: Diagnostic Challenges, Current Therapy";journal;"15458261";0,101;Q4;3;0;22;0;0;21;0,00;0,00;United States;"Cliggott Publishing Co.";"Neurology (clinical) (Q4)"
301;20011;"Chinese Journal of Neurology";journal;"10067876";0,101;Q4;7;128;422;2022;8;399;0,02;15,80;China;"Zhonghua Yixeuehui Zazhishe/Chinese Medical Association Publishing House";"Neurology (Q4); Neurology (clinical) (Q4)"
302;17523;"Neurologia Croatica";journal;"03538842";0,101;Q4;5;15;24;319;0;24;0,00;21,27;Croatia;"Neuroloske Klinke I Zavoda Za Neuropatologiju Klinickog Bolnick Og Centra I Medicinskog Fakulteta Sveucilista U Zagrebu";"Neurology (clinical) (Q4)"
303;15680;"Giornale di Neuropsicofarmacologia";journal;"03919048";0,101;Q4;1;0;30;0;1;25;0,06;0,00;Italy;"C I C Edizioni International srl";"Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4); Neuroscience (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)"
304;5100155058;"Aktualnosci Neurologiczne";journal;"16419227";0,101;Q4;4;25;84;800;2;82;0,02;32,00;Poland;"Malgorzata Pachecka";"Neurology (clinical) (Q4)"
305;14924;"Confinia Cephalalgica";journal;"11220279";0,101;Q4;3;15;44;118;0;35;0,00;7,87;France;"Masson Publishing";"Neurology (Q4); Neurology (clinical) (Q4)"
306;21100820732;"Romanian Journal of Neurology/ Revista Romana de Neurologie";journal;"18438148, 20696094";0,100;Q4;3;28;41;516;0;41;0,00;18,43;Romania;"Editura Medicala";"Neurology (Q4); Neurology (clinical) (Q4)"
307;21100199118;"European Neurological Review";journal;"17583837";0,100;Q4;7;37;46;2240;1;46;0,02;60,54;United Kingdom;"Touch Briefings";"Neurology (Q4); Neurology (clinical) (Q4)"
308;19291;"Revista Neurologica Argentina";journal;"15153347, 03250938";0,100;Q4;6;1;73;0;3;50;0,10;0,00;Argentina;"Sociedad Neurologica Argentina";"Neurology (clinical) (Q4)"
309;19700180837;"Blue Books of Neurology";book series;"1877184";0,100;Q4;5;67;74;7139;0;68;0,00;106,55;Netherlands;"Elsevier BV";"Neurology (Q4); Neurology (clinical) (Q4)"
310;4700151920;"Rivista Italiana di Neurobiologia";journal;"00356336";0,100;Q4;2;0;85;0;3;76;0,03;0,00;Italy;"Societa dei neurologi, neurochirurghi e neuroradiologi ospedalieri";"Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)"
311;91878;"Archivos de Neurociencias";journal;"10285938";0,100;Q4;5;35;129;1032;2;118;0,01;29,49;Mexico;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"Neurology (Q4); Neurology (clinical) (Q4)"
312;15118;"Neuro-Ophthalmology Japan";journal;"02897024";0,100;Q4;3;40;120;706;1;119;0,00;17,65;Japan;"Japanese Neuro-Ophthalmology Society";"Neurology (clinical) (Q4); Ophthalmology (Q4)"
313;19500157041;"Scandinavian Journal of Pain";journal;"18778860";;-;15;54;0;1123;0;0;0,00;20,80;Netherlands;"Elsevier BV";"Anesthesiology and Pain Medicine; Neurology (clinical)"
314;21100215180;"Neurology Research International";journal;"20901852, 20901860";;-;23;11;0;462;0;0;0,00;42,00;Egypt;"Hindawi Publishing Corporation";"Neurology; Neurology (clinical)"
315;21100199849;"Basic and Clinical Neuroscience";journal;"2008126";;-;9;29;0;717;0;0;0,00;24,72;Iran;"Teheran University of Medical Sciences";"Cellular and Molecular Neuroscience; Neurology (clinical)"
316;21100199786;"International Neurourology Journal";journal;"20934777";;-;17;44;0;937;0;0;0,00;21,30;South Korea;"Korean Association of Medical Journal Edirors";"Neurology; Neurology (clinical); Urology"
317;21100212316;"Frontiers in Neurology";journal;"16642295";;-;41;45;0;1579;0;0;0,00;35,09;Switzerland;"Frontiers Media S.A.";"Neurology; Neurology (clinical)"
318;19700177310;"Cardiovascular Psychiatry and Neurology";journal;"20900171, 20900163";;-;19;20;0;1370;0;0;0,00;68,50;Egypt;"Hindawi Publishing Corporation";"Cardiology and Cardiovascular Medicine; Neurology; Neurology (clinical); Psychiatry and Mental Health"
319;19700201207;"Journal of Craniovertebral Junction and Spine";journal;"09748237, 09769285";;-;14;21;0;610;0;0;0,00;29,05;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical); Surgery"
320;19700175048;"Open Neurology Journal";journal;"1874205";;-;11;2;0;64;0;0;0,00;32,00;United Arab Emirates;"Bentham Science Publishers";"Neurology; Neurology (clinical); Psychiatry and Mental Health"
321;19700201411;"Current Clinical Neurology";book series;"15590585";;-;4;39;0;4126;0;0;0,00;105,79;United States;"Springer Science + Business Media";"Neurology (clinical)"
322;19700201172;"Journal of Neurosciences in Rural Practice";journal;"09763155, 09763147";;-;16;45;0;554;0;0;0,00;12,31;India;"Medknow Publications and Media Pvt. Ltd";"Neurology (clinical); Neuroscience (miscellaneous)"
323;19700174633;"Turk Noroloji Dergisi";journal;"1301062";;-;3;41;0;862;0;0;0,00;21,02;Turkey;"Turkish Journal of Neurology";"Neurology (clinical)"
324;19400158804;"Translational Stroke Research";journal;"18684483";;-;33;40;0;1797;0;0;0,00;44,93;United States;"Springer New York LLC";"Cardiology and Cardiovascular Medicine; Neurology (clinical); Neuroscience (miscellaneous)"
325;19700175274;"Pratique Neurologique - FMC";journal;"18787762";;-;2;49;0;785;0;0;0,00;16,02;France;"Elsevier Masson";"Neurology (clinical)"
326;19700175144;"Neurology International";journal;"20358377, 20358385";;-;10;13;0;494;0;0;0,00;38,00;Italy;"PagePress";"Neurology (clinical)"
327;21100228111;"Pain Research and Treatment";journal;"20901542, 20901550";;-;19;4;0;123;0;0;0,00;30,75;Egypt;"Hindawi Publishing Corporation";"Anesthesiology and Pain Medicine; Neurology (clinical)"
328;19700177307;"Parkinson's Disease";journal;"20908083, 20420080";;-;32;27;46;927;10;0;0,00;34,33;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical); Neuroscience (miscellaneous); Psychiatry and Mental Health"
329;19700174685;"Journal of Experimental Stroke and Translational Medicine";journal;"1939067";;-;7;17;0;469;0;0;0,00;27,59;United States;"Society for Experimental Stroke";"Cognitive Neuroscience; Neurology; Neurology (clinical); Neuroscience (miscellaneous)"
330;19700174935;"Alzheimer's Research and Therapy";journal;"17589193";;-;43;34;0;1132;0;0;0,00;33,29;United Kingdom;"BioMed Central";"Cognitive Neuroscience; Neurology; Neurology (clinical)"
331;19700182205;"Proceedings - Workshop on Brain Decoding: Pattern Recognition Challenges in Neuroimaging, WBD 2010 - In Conjunction with theInternational Conference on Pattern Recognition, ICPR 2010";conference and proceedings;"-";;-;5;13;0;126;0;0;0,00;9,69;United States;"";"Computer Vision and Pattern Recognition; Neurology (clinical)"
332;21100349562;"Aging and Disease";journal;"21525250";;-;32;22;0;2041;0;0;0,00;92,77;United States;"International Society on Aging and Disease";"Cell Biology; Geriatrics and Gerontology; Neurology (clinical); Pathology and Forensic Medicine"
333;19700182733;"Neurologia Argentina";journal;"18531490, 18530028";;-;4;79;0;985;0;0;0,00;12,47;Spain;"Elsevier Doyma";"Neurology; Neurology (clinical)"
334;19700183107;"Case Reports in Neurology";journal;"1662680";;-;10;19;0;268;0;0;0,00;14,11;Switzerland;"S. Karger AG";"Neurology (clinical)"
335;19700177308;"Stroke Research and Treatment";journal;"20908105, 20420056";;-;23;21;0;630;0;0;0,00;30,00;Egypt;"Hindawi Publishing Corporation";"Neurology (clinical)"
336;19700188334;"Clinical and Experimental Neuroimmunology";journal;"17591961";;-;11;15;0;1239;0;0;0,00;82,60;United Kingdom;"John Wiley and Sons Ltd";"Immunology; Immunology and Microbiology (miscellaneous) ; Neurology (clinical); Neuroscience (miscellaneous)"
